Labels,Title_Abstract
['Engineering (all)'],"Development of arbuscular mycorrhizal fungi-organic fertilizer pellets encapsulated with alginate film  2018, Chulalongkorn University. All rights reserved.A novel formulation consisting of arbuscular mycorrhizal fungi (AMF) spores mixed with sterilized organic fertilizer (AMF-F) encapsulated by an insoluble calcium alginate film was developed to enhance AMF efficacy and stability. The hardness of the pellets increased from 7–8 N to approximately 80 N by increasing the alginate concentration of the coating film from 1 to 3%. The AMF spore germination rate for the AMF and AMF-F pellets coated with calcium alginate films depended on the alginate concentration. A 2% sodium alginate formulation for the coating films resulted in optimal AMF spore germination rates and mechanical properties for handling, transport, and stability. The inclusion of a sterilized organic fertilizer in the encapsulated AMF-F pellets considerably induced AMF mycelial growth and helped prolong the shelf life of the pellets. In soil, the AMF-F pellets encapsulated with alginate (cAMF-F) initially degraded faster than the alginate-encapsulated AMF pellets (cAMF). However, both types of pellets were fully degraded within 30 days. It was demonstrated that cAMF and cAMF-F could promote colonization and provided resistance to drought stress in maize potted plants."
['Engineering (all)'],"Cross-sectoral analysis of water usage in Thailand using input–output model  2018, Chulalongkorn University. All rights reserved.Thailand currently ranks third among the most water-intensive countries in the world. The percentage shares of water demand in the country’s agriculture, manufacturing, and service sectors, which are major economic sectors, are 75%, 3%, and 5%, respectively. With the continuous growth of the economy, the demand for water is steadily rising, while the expansion of water supply remains constrained by several factors and the water supply is also affected by climate change. This study uses the input–output model to examine the relationship between water usage and the economic system in Thailand in 2010. The constructed input–output model is the integration of the Leontief inverse matrix, the matrix of water usage, and the details of the gross domestic product (GDP). The model indicates the linkage between GDP expansion and water demand in both direct and indirect usage. The computation result obtained from the model indicates that the agricultural sector is the major water user, with its ratio of direct water use being the highest. The manufacturing sector records the highest ratio of indirect water use, which is influenced by its supply chain comprising the agriculture and service sectors. This model and its results may serve as the main foundation for the design of economic and environmental policies oriented toward optimizing water demand and supply. The model can also be extended and enriched with detailed mechanisms of economic behavior to allow further complex analyzes such as water pricing policies."
['Engineering (all)'],"Speculation of nano-gap sensor for DNA sequencing technology: A review on synthetic nanopores  2018, Chulalongkorn University. All rights reserved.Nano-gap sensor is the next generation of single molecule analysis that consumes less resources, costs, times and spaces. The ultimate goal of this technology is rendering the ability to determine any living genetic code in several seconds using this portable device. In principle, DNA decryption was determined by tracking electrical signal change when DNA is passed through either natural or synthetic nanometer size gap. This review focuses on the synthetic nanopore, which is more robust, reliable and manageable with ease. Biological nanopore has been researched in parallel; however, the device reproducibility is a controversial issue. The history and development toward the future of this prospect technology will be elaborated attentively. The main limitation of nanopore sensor device is the controlling of DNA translocation dynamic through tiny pore. Many attempts had been tried and the synopsis will be contemplated in the review. Nonetheless, the present results of DNA sequencing have not been satisfied, the development of nanogap sensor is promising for genomic sequencing and molecular biology."
['Physics and Astronomy (all)'],"Peat Endogenous Lignocellulolytic Bacteria for Humic Waste Decomposition  Published under licence by IOP Publishing Ltd. The low carrying capacity of the peat soil makes a consideration to accelerate peatland decomposition through the addition of endogenous lignocellulolytic bacteria. These bacteria can use nutrients found in the peat soil and secrete enzymes to accelerate peat decomposition. In this study, endogenous lignocellulolytic bacteria from Palangkaraya peat soil, Kalimantan was used in lab scale decomposition experiments. These bacteria were added into the peat soil and incubated for six weeks. Analysis of peat fiber decomposition was performed weekly and at the end of the incubation period, bacteria colony was counted using total plate count method. The results showed that all bacteria can decomposed peat soil with an average value of 86%. The number of bacterial colonies at the end of incubation ranges from 3.0 × 10 3 to 6.7 × 10 4 CFU/ml. This study can be used as a preliminary study of peat soil decomposition that subsequently can be developed through analyzing several factors to stabilize peats oil area."
"['Nature and Landscape Conservation', 'Management, Monitoring, Policy and Law']","Relationships between causal factors affecting future carbon dioxide output from Thailand's transportation sector under the government's sustainability policy: Expanding the SEM-VECM model  2019 by the authors.This research aims to analyze the relationships between causal factors likely to affect future CO2 emissions from the Thai transportation sector by developing the Structural Equation Modeling-Vector Autoregressive Error Correction Mechanism Model (SEM-VECM Model). This model was created to fill information gaps of older models. In addition, the model provides the unique feature of viable model application for different sectors in various contexts. The model revealed all exogenous variables that have direct and indirect influences over changes in CO2 emissions. The variables show a direct effect at a confidence interval of 99%, including per capita GDP (Δln(GDP)t-1), labor growth (Δln(L)t-1), urbanization rate factor (Δln(URT)t-1), industrial structure (Δln(IS)t-1), energy consumption (Δln(EC)t-1), foreign direct investment (Δln(FDI)t-1), oil price (Δln(OP)t-1), and net exports (Δln(X - E)t-1). In addition, it was found that every variable in the SEM-VECM model has an indirect effect on changes in CO2 emissions at a confidence interval of 99%. The SEM-VECM model has the ability to adjust to the equilibrium equivalent to 39%. However, it also helps to identify the degree of direct effect that each causal factor has on the others. Specifically, labor growth (Δln(L)t-1) had a direct effect on per capita GDP (Δln(GDP)t-1) and energy consumption (Δln(EC)t-1) at a confidence interval of 99%, while urbanization rate (Δln(URT)t-1) had a direct effect on per capita GDP (Δln(GDP)t-1), labor growth (Δln(L)t-1), and net exports (Δln(X - E)t-1) at a confidence interval of 99%. Furthermore, industrial structure (Δln(IS)t-1) had a direct effect on per capita GDP (Δln(GDP)t-1) at a confidence interval of 99%, whereas energy consumption (Δln(EC)t-1) had a direct effect on per capita GDP (Δln(GDP)t-1) at a confidence interval of 99%. Foreign direct investment (Δln(FDI)t-1) had a direct effect on per capita GDP (Δln(GDP)t-1) at a confidence interval of 99%, while oil price (Δln(OP)t-1) had a direct effect on industrial structure (Δln(IS)t-1), energy consumption (Δln(EC)t-1), and net exports (Δln(X - E)t-1) at a confidence interval of 99%. Lastly, net exports (Δln(X - E)t-1) had a direct effect on per capita GDP (Δln(GDP)t-1) at a confidence interval of 99%. The model eliminates the problem of heteroskedasticity, multicollinearity, and autocorrelation. In addition, it was found that the model is white noise. When the SEM-VECM Model was used for 30-year forecasting (2018-2047), it projected that CO2 emissions would increase steadily by 67.04% (2047/2018) or 123.90 Mt CO2 Eq. by 2047. The performance of the SEM-VECM Model was assessed and produced a mean absolute percentage error (MAPE) of 1.21% and root mean square error (RMSE) of 1.02%. When comparing the performance value with the values of other, older models, the SEM-VECM Model was found to be more effective and useful for future research and policy planning for Thailand's sustainability goals."
"['Civil and Structural Engineering', 'Geotechnical Engineering and Engineering Geology', 'Mechanics of Materials', 'Mechanical Engineering', 'Electrical and Electronic Engineering']","Mechanochemical-assisted heterogeneous surface modification of parawood microcrystalline cellulose and its effect on the properties of polypropylene composites  2018, Emerald Publishing Limited.Purpose: The purpose of this work was to modify the surface of parawood sawdust (Hevea brasiliensis) microcrystalline cellulose (PW-MCC) used as reinforcing agent in polypropylene composites with benzoyl chloride under a mechanochemistry process. Design/methodology/approach: The acetylated PW-MCC was produced from heterogeneous condition using planetary ball mill process at a rotation speed of 400 rpm. Before the esterification reaction, PW-MCC was pre-treated with pyridine at 60°C for 1 h in order to penetrate and swell the cellulose structure. The optimum condition of esterified PW-MCC with various molar ratios of benzoyl chloride/anhydroglucose unit (AGU) was studied. The degree of substitution, functional group, thermal stability and morphology of esterified cellulose were characterized by 1H-nuclear magnetic resonance (NMR), Fourier transform infrared spectroscopy (FTIR), thermogravimetric analyzer (TGA) and scanning electron microscopy (SEM). Findings: The functional group from FTIR confirmed that PW-MCC was successfully esterified with benzoyl chloride. The optimum condition which gave the maximum degree of substitution at 3.00 was achieved by using benzoyl chloride/AGU at 5 for 1 h. SEM analysis revealed that the modified PW-MCC surface became rougher than the unmodified PW-MCC surface. The polypropylene composites with 5-30 wt% PW-MCC and esterified PW-MCC were prepared without compatibilizer. Originality/value: The composites with esterified PW-MCC enhanced water resistance and thermal stability when compared to composites with PW-MCC."
"['Chemistry (all)', 'Environmental Chemistry', 'Chemical Engineering (all)', 'Renewable Energy, Sustainability and the Environment']","Sequential Fractionation of Palm Empty Fruit Bunch and Microwave-Assisted Depolymerization of Lignin for Producing Monophenolic Compounds  2018 American Chemical Society.We develop a sequential fractionation of palm empty fruit bunches (EFB) and microwave-assisted depolymerization of lignin for producing monophenolic compounds with high yields. EFB has been known as a low-priced and abandoned residue from the palm oil milling process due to its low heating value and generation of toxic gases upon burning; therefore, valorization of EFB has been an important task for circular economy. In this study, a subsequent alkaline hot compressed water fractionation to separate hemicellulose and lignin from cellulose has been studied. The lignin separation by lignin precipitation and a filtration process followed by microwave-assisted lignin oxidative depolymerization to high value phenolic compounds was proposed. We systematically screened many catalysts as well as investigated reaction conditions (such as the concentration of hydrogen peroxide, reaction time, etc.) to achieve the highest yield of lignin-derived phenolic compounds. It was found that the optimal conditions for depolymerization of pretreated EFB lignin were (i) NaOH solution with 2.5% (w/w) hydrogen peroxide, (ii) microwave (300 W) for 15 min, and (iii) bimetallic Cu(OH)2 and Fe2O3 catalysts. The highest percentage of the total phenolic compound concentration peak area is 91.78%, including 42.84% of syringol, 5.42% of vanillin, 8.71% of acetovanillone, 6.65% of syringaldehyde, and 28.16% of acetosyringone. The proposed sequential fractionation and microwave-assisted treatment would be promising for converting other lignocellulosic raw biomass to useful phenolic compounds."
"['Chemistry (all)', 'Environmental Chemistry', 'Chemical Engineering (all)', 'Renewable Energy, Sustainability and the Environment']","Enhancement of Hydrogen Evolution Reaction Performance of Graphitic Carbon Nitride with Incorporated Nickel Boride  2018 American Chemical Society.Graphitic carbon nitride (g-C3N4) functioning as a semiconductor catalyst and sustainable and clean energy carrier to substitute fossil energy is gaining the attention of researchers. Hydrogen is regarded as the right energy carrier to meet future conditions, and hence, developing hydrogen economy is intensively investigated for its great electrocatalytic property. However, it is blocked as an electrocatalyst due to its poor conductivity and electrochemical activity. Therefore, to conquer such shortcomings, changing the nanostructure and increasing active sites are studied. Here, we report a facile method by incorporation of nickel boride (Ni2B) nanoparticles into bulk g-C3N4 to enlarge the specific surface area, exfoliate the layers, and improve the electronic conductivity. The obtained catalysts exhibit better hydrogen evolution reaction (HER) performance with a low onset overpotential of 300 mV, a Tafel slope of 221 mV dec-1, and an overpotential of 707 mV at the current density of 10 mA cm-2, superior to original g-C3N4 which demonstrates that Ni2B-decorated g-C3N4 is an illuminating method to enhance the HER performance. This work also provides a reference for g-C3N4 based catalyst working in broader field."
['Veterinary (all)'],"Hemostatic efficacy of sheep-derived fibrin glue for liver biopsy in swine  2018 Chulalongkorn University Printing House. All rights reserved.Fibrin glue has been widely used for controlling hemorrhage and sealing tissue in surgery. The purpose of this study was to evaluate the hemostatic efficacy of sheep-derived fibrin glue. Six Marino sheep were used to collect concentrate fibrinogen preparation by the ammonium sulfate precipitation method. Crossbred pigs (n=6) were used to evaluate hemostatic efficacy by monitoring whole blood clotting time by the glass slide method, bleeding time and bleeding quantity during liver biopsy. Mean whole blood clotting time on a glass slide started at 201.1±90.47 and 4.43±3.73 seconds, and was completed at 447.83±63.77 and 31.93±4.28 seconds in control and treatment groups respectively. Two-sited open liver biopsies were performed, each biopsy site was assigned as either control or treatment groups. One ml of sheep-derived fibrin glue on the bleeding surface was applied at the treatment sited group. Bleeding quantity was estimated by the increased weight of filter paper after blood straining. Mean bleeding quantity was 0.94±0.38 and 0.1±0.12 g, and mean bleeding time was 175.18±11.80 and 68.08±28.84 seconds in control and treatment sites, respectively. Whole blood clotting time, bleeding time, and bleeding quantity were significantly less in the treatment-sited group, compared to the control-sited group (p<0.01). In conclusion sheep-derived fibrin glue could be applied as an effective hemostatic agent to control hemorrhage after liver biopsy in swine."
['Veterinary (all)'],"Plasmid profile of Enterococcus faecium and Enterococcus faecalis isolated from pigs, pork and humans in Thai-Laos border provinces  2018 Chulalongkorn University Printing House. All rights reserved.This study aimed to determine plasmid profile of E. faecium and E. faecalis isolated from pigs, pig products and humans in Thailand-Laos border provinces. A total of 96 Enterococcus spp. including E. faecium (n=59) and E. faecalis (n=37) from pigs, pork and humans were included. All were determined for their antimicrobial susceptibilities and plasmid profile. Most isolates (96.9%) carried one to four plasmids with a molecular weight of 0.03 -35 kb in E. faecium and 19-40 kb in E. faecalis. The 26 kb plasmid was most commonly detected. Variable plasmid profiles were defined, of which the most common pattern was, 23 kb in E. faecalis and, 35 kb in E. faecium. In conclusion, the results indicate a wide distribution of plasmids among the Enterococcus isolates originating from pig, pork and humans in this strain collection and confirm the important role of commensal E. faecium and E. faecalis as a reservoir for the emergence and spread of AMR among food animals and humans."
['Veterinary (all)'],"Computed tomographic contrast enhancement and tumor angiogenesis in canine oral tumors  2018 Chulalongkorn University Printing House. All rights reserved.The potential value of bolus tracking contrast enhanced computed tomography (CT) in the diagnosis of oral tumors in dogs was investigated by examining the relationship between contrast-enhanced CT image density and microvascularization. Among 20 dogs with oral tumors, aged 8 – 17 years, weight 3.6 – 40.0 kg, 13 dogs were suffering with melanoma (MM), 4 with squamous cell carcinoma (SCC), and 3 with fibrosarcoma. Based on contrast-enhanced CT scan, the time lag from the injection of contrast medium into the right cephalic vein until the contrast medium returned to the mid-cervical external jugular vein at the level of the 4th cervical vertebrae significantly correlated with body weight (p < 0.01). The mean of post-contrast-enhancement increase in intra-tumor image density, measured in Hounsfield Units (HU), was 127.09 ± 38.58%, with the highest values detected in SCC (166.88 ± 23.47%, p < 0.05), followed by MM (122.78 ± 37.90%) and fibrosarcoma (99.37 ± 31.58%). The mean of microvessel density (MVD, a measure of vascularization determined by vWF-immunohistochemistry) of all tumors was 36.7 ± 11.7 vessels/mm2, with the highest MVD values in SCC (47.5 ± 5.3 vessels/mm2, p < 0.05), followed by MM (35.3 ± 11.6 vessels/mm2) and fibrosarcoma (27.2 ± 6.5 vessel/mm2). The values for MVD and intra-tumor HU in post-contrasted-enhanced CT scans significantly correlated (p < 0.01)."
['Veterinary (all)'],"Efficacy of different vaccination programs of recombinant HVT-NDV vaccine against genotype VII NDV Challenge in broiler chickens  2018 Chulalongkorn University Printing House. All rights reserved.This study determined the efficacy of recombinant HVT- NDV (rHVT- NDV) vaccine simultaneously vaccinated with live vaccine at 1 day old and a booster vaccination with live vaccine at 10 days old against Asiatic, Genotype VII NDV in broiler chickens. The chickens were divided into 5 groups. The chickens in groups 1, 2 and 3 were vaccinated with rHVT- NDV vaccine and different live vaccines at 1 day old, and then finally received a booster vaccination at 10 days old. The chickens in groups 4 and 5 served as the positive and negative control groups, respectively. The chickens in groups 1, 2, 3 and 4 were challenged with NDV at 14, 21, 28 and 35 days old, 20 chickens of each group at a time. Clinical signs and mortality were observed for 14 days after each time of challenge. Blood samples were collected at 1 and 10 days old, on the virus inoculation day and 14 days post- inoculation, to determine NDV antibodies. Swab samples were collected from the chickens challenged with the virus at 35 days old to detect NDV RNA by real- time PCR. The results reveal that the protection rate of the vaccinated chickens, which were challenged at 14 days old was 70- 95%, while the protection rate of all vaccinated groups increased to 90- 100% when they were challenged at 21, 28 or 35 days old. The vaccinated groups had a lower rate of virus shedding when compared to the challenged control group. It is concluded that all of the vaccination programs of rHVT-NDV vaccine in this study could be used to reduce economic loss due to infection by Genotype VII NDV."
['Veterinary (all)'],"Emergence of a classical variant of porcine epidemic diarrhea virus novel to Thailand responsible for the milder clinical disease in a herd previously infected with a pandemic variant  2018 Chulalongkorn University Printing House. All rights reserved.In 2014, porcine epidemic diarrhea (PED) outbreaks characterized by mild clinical disease and low pre-weaning mortality increased in frequency in Thailand. An outbreak investigation, based on the detection of the classical variant and the allowance of the herd owners, was conducted in 5 swine herds and 25 intestinal samples were submitted from herds with outbreaks of diarrhea for sequencing analysis. PEDV isolation and complete nucleotide sequences of the spike (S) glycoprotein were determined. The PEDV isolate EAS1 was identified. Phylogenetic analysis based on the full-length spike gene demonstrated that EAS1 belonged to the classical variant group with high nucleotide and amino acid identity (98.4-99.0% and 96.6-97.9%) with LZC and SM98, which are the Chinese and Korean classical variant PEDVs, respectively. The results suggest the emergence of a classical variant PEDV responsible for the mild clinical disease in Thailand. The introduction could have been due to the use of illegally imported modified live vaccines from other countries."
['Veterinary (all)'],"Comparative ultrasonographic and computed tomographic images of the adrenal glands of healthy cats  2018 Chulalongkorn University Printing House. All rights reserved.Feline adrenal disorders that affect the size of the adrenal glands can be detected by diagnostic imaging including ultrasonography and Computed Tomography (CT). The objectives of this study were to compare the appearance of the adrenal gland in healthy cats between these two techniques and establish the reference values of the CT dimensions of the adrenal gland in cats. We found that there was no significant difference in the length of both adrenal glands between the two techniques but the cranial and caudal heights of the left adrenal glands and cranial height of the right adrenal gland obtained from the CT images in post-contrast enhanced-phase were significantly thicker than those obtained from ultrasonography. Our results suggest the reference values (mean±SD) of the left adrenal gland length, cranial, and caudal heights as 11.12 ± 2.65, 3.69 ± 0.72, and 3.70 ± 0.77 mm, respectively, and those of the right adrenal gland as 11.00 ± 2.33, 3.80 ± 0.99, and 3.53 ± 0.73 mm, respectively. The dimensions of both adrenal glands obtained from ultrasonography have more positive correlation with the age and body weight of the cats when compared with those obtained from the CT. Different sensitivity between the two techniques might be the cause and the images obtained from ultrasonography might be affected by the positioning and bodyweight of the patient."
['Veterinary (all)'],"A preliminary study on diversity of midgut microbiota in Aedes aegypti (Linnaeus) and Culex quinquefasciatus (Say) collected from Bangkok, Thailand  2018 Chulalongkorn University Printing House. All rights reserved.Aedes aegypti and Culex quinquefasciatus are important mosquito vectors for many infectious diseases. A number of factors affect the vector competence of these mosquitoes for a specific pathogen. The bacteria harbored in the midgut are known to influence mosquito physiology and can alter the response to various pathogens. Bacteria from the midgut of Ae. aegypti and Cx. quinquefasciatus were cultured and identified using bacteriological and molecular techniques in this study in which two groups of mosquitoes were examined. The first group was laboratory- reared, and the second group were field- collected mosquitoes from Bangkok. Twelve bacterial genera (i. e., Acinetobacter, Agrobacterium, Bacillus, Cellulomonas, Chryseomicrobium, Dietzia, Enterobacter, Klebsiella, Microbacterium, Pantoea, Pseudomonas, and Staphylococcus) were identified from laboratory- reared Ae. aegypti and eight bacterial genera (i. e., Bacillus, Cellulomonas, Microbacterium, Micrococcus, Moraxella, Neisseria, Staphylococcus, and Streptococcus) were determined from field- collected Ae. aegypti. Five bacterial genera (i. e., Microbacterium, Micrococcus, Paenibacillus, Pseudomonas, and Staphylococcus) were identified from laboratory- reared Cx. quinquefasciatus and 13 bacterial genera (i. e., Acinetobacter, Actinomyces, Bacillus, Chryseobacterium, Kocuria, Microbacterium, Micrococcus, Novosphingobium, Pantoea, Providencia, Pseudomonas, Rhodococcus, and Staphylococcus) were examined from field- collected Cx. quinquefasciatus. The variation of these midgut microbiota may influence mosquito vector competence for a specific pathogen. However, further studies need to be performed to indicate this relationship."
"['Neurology', 'Neurology (clinical)']","Concomitant mycotic abdominal aortic aneurysm and lumbar tuberculous spondylitis with cauda equina syndrome: a rare condition — a case report and literature review  2018, International Spinal Cord Society.Introduction: Concomitant mycotic abdominal aortic aneurysm and lumbar tuberculous spondylitis with psoas abscess and cauda equina syndrome is extremely rare. This condition can cause serious life-threatening problems if not diagnosed and treated properly. Case presentation: We report an unusual case of a 79-year-old Thai male, who was diagnosed with concomitant mycotic abdominal aortic aneurysm and lumbar tuberculous spondylitis at the L2–L3 level with left psoas abscess and cauda equina syndrome. The surgical plan was radical surgical debridement via transpsoas approach and the defect was filled with iliac crest strut graft and posterior decompressive laminectomy and fusion with a pedicle screws and rods system. During the operation, an abdominal aortic aneurysm was iatrogenically ruptured and then was emergently treated with endovascular stent graft implantation. Subsequently, hemostasis was achieved and the patient remained hemodynamically stable. A few days later, he underwent posterior decompressive laminectomy L2–L3, fusion and instrumentation with a pedicle screws and rods system at T11-L5. After surgery, the patient recovered well and his motor power improved gradually. He was continually treated with anti-tuberculous chemotherapy for 12 months. Discussion: Concomitant mycotic aortic aneurysm and lumbar tuberculous spondylitis with psoas abscess and cauda equina syndrome is an extremely rare condition that requires prompt diagnosis and management. Its consequences can lead to serious complications such as permanent neurological damage, paralysis or even death, if left untreated. The aims of the treatment are to eradicate infection, to prevent further neurological compromise, to stabilize the spine and to protect the aortic aneurysm from rupture."
"['Economics and Econometrics', 'Finance', 'Development']","Predicting the present revisited: The case of Thailand  2018 Thammasat University.Google is currently the most widely used search engine in the world. There are approximately 3.5 billion searches conducted on Google each day. With real-Time processing, Google Trends data can be used in a prediction technique called 'nowcasting' (or ""predicting the present"") using current period real-Time information to estimate current period indicators of interest. In this paper, we show how Google Trends can be used for nowcasting various Thai economic indicators. The areas analyzed are (i) the labor market sector (unemployment registration and unemployment rate), (ii) the real sector (automobile sales), and (iii) the financial sector (the SET index). The results revealed that incorporating Google Trends data into prediction models improved both the Adjusted R-Squared and predication accuracies under various measures."
['Veterinary (all)'],"Survival time and prognosis factors in hypertrophic cardiomyopathy cats with congestive heart failure  2018 Chulalongkorn University Printing House. All rights reserved.Hypertrophic cardiomyopathy (HCM) is a common myocardial disease in cats. Nowadays, there is no study determining the survival time of cats affected with HCM in Thailand. This study aimed to evaluate the survival time in HCM cats with congestive heart failure (CHF) in Thailand and to determine the factors associating with survival time. A retrospective study was performed in 47 HCM cats to analyze survival time and the association of survival time and factors including sex, age, breeds, weight, physical findings, the presence of complications, medication and echocardiographic findings. The data was analyzed by the Log-Rank test and displayed with the Kaplan-Meier curve. The results reveal that the median survival time of HCM cats with CHF was 283 days and factors associating with a lesser survival time were the presence of aortic thromboembolism (ATE), a decrease in left ventricular internal dimension at end-diastole (LVIDd) < 10.8 mm and the use of other cardiovascular drugs besides the combination of angiotensin converting enzyme inhibitors (ACEi) and furosemide. The data of this study is valuable for prognosis and for the future management of HCM cats with CHF."
['Veterinary (all)'],"The potential use of phytoestrogen containing the herb, Pueraria mirifica, for bone healing in osteoporotic monkeys  2018 Chulalongkorn University Printing House. All rights reserved.Within the last decade, the positive effects of Pueraria mirifica on osteoporosis have been established in rats and monkeys. However, the effect of P. mirifica on bone healing has not been elucidated. In this study, post-menopausal osteoporotic monkeys were subjected to an iliac crest biopsy, divided into two groups (5 animals/group), and fed daily with standard monkey diet alone (PMP0 group) or mixed with 1,000 mg/kg body weight of P. mirifica powder (PMP1000 group) for 16 months. The progression of the bone healing was continuously assessed by X-ray radiography, and three individuals from each group were selected for a computed tomographic (CT) scan at 0, 8 and 16 months. The individual from each group that showed the greatest progression of bone healing, based upon the CT image, was selected for a second biopsy of the right ilium after 16 months of treatment and histological changes determined. The perimeter and area measured by the X-ray radiograph were significantly decreased earlier in the PMP1000 group compared to the PMP0 group, and the significant differences of the perimeter between the groups were detected in month 3, 6 and 8. The 3D-CT scan showed a progressive bone healing in one PMP1000 individual, while histological examination indicated a lower number of fibrocartilage cells and a higher amount of new bone formation compared to the PMP0 monkey. In conclusion, PMP treatment could accelerate the progression of bone fracture healing in naturally postmenopausal osteoporotic monkeys, in addition to the previously reported amelioration of bone loss."
"['Energy Engineering and Power Technology', 'Electrical and Electronic Engineering', 'Hardware and Architecture']","Dynamic symmetry breaking in sat using augmented clauses with a polynomial-time lexicographic pruning  2018 IEEE.Dynamic symmetry breaking in Boolean satisfiability problems (SAT) is often performed by adding symmetric versions of the learned clauses into the clause database. Using a notion of augmented clause every symmetric version can be learned. The task of unit propagation is then transformed into a search problem under a permutation group. Our work focuses on a special kind of symmetry called row symmetry. We present the optimization to the search problem under a group containing row symmetry subgroups mainly relies on lexicographic pruning and the fact that some instances can be reduced to minimal assignment problems. We also introduce a construction of subgroups of row symmetry groups to ensure that every sub-task could be performed in polynomial time. Lastly, we discuss the implementation of our technique and some of the technical issue that needed to be address."
"['Energy Engineering and Power Technology', 'Electrical and Electronic Engineering', 'Hardware and Architecture']","Approximation of positive integer in double-base number system with a single term  2018 IEEE.The double-base number system (DBNS) designed for parallel computing which has an advantage in arithmetic operations especially for multiplication and addition. Many exponential properties and identity rules had been proposed in order to simplify arithmetic operations. Unfortunately, division seem to have many disadvantages in the case that a denominator contains many terms. A single term representation for any number is investigated in this work. We proposed an approximation algorithm for reducing a number of terms, especially for an integer. We also proposed a division algorithm together with the proof of correctness. Finally, reduction of an operation time is shown to be realized using a preprocessing table. We expect the idea of this paper may be useful for future works which are related to some researches in hardware design or computer architecture."
"['Energy Engineering and Power Technology', 'Electrical and Electronic Engineering', 'Hardware and Architecture']","Machine learning methods for abnormality detection in hard disk drive assembly process: Bi-LSTM, Wavelet-CNN and SVM  2018 IEEE.The research proposes methods to detect abnormality in assembly of a hard disk drive. Three machine learning techniques are employed to classify the drives from assembly process into good and bad class. A good class represent a drive that all components are properly installed while a bad class represent an abnormal drive that some components are missing or improperly installed. The voice coil motor current motor is measured and collected from physical drives in assembly line for using as training and testing data set. Since the amount of bad drives in hard disk drive assembly process are much smaller than the good drive which introduce the imbalance problem during training process, this paper also set the experiment of varying amount of training data set that can satisfy the training in practical hard disk drive assembly process. Bidirectional Long Short-Term Memory, Wavelet transform with Convolutional Neural Network and Support Vector Machine are chosen as proposed machine learning models to classify this task. The comparison between each technique is discussed."
"['Astronomy and Astrophysics', 'Space and Planetary Science']","ALMA twenty-six arcmin2 survey of GOODS-S at one millimeter (ASAGAO): Source catalog and number counts  The Author(s) 2018.We present the survey design, data reduction, construction of images, and source catalog of the Atacama Large Millimeter/submillimeter Array (ALMA) twenty-six arcmin2 survey of GOODS-S at one millimeter (ASAGAO). ASAGAO is a deep (1 σ depth ∼ 61 μJy beam−1 for a 250 kλ-tapered map with a synthesized beam size of 0.51 × 0.45) and wide area (26 arcmin2) survey on a contiguous field at 1.2 mm. By combining with ALMA archival data in the GOODS-South field, we obtained a deeper map in the same region (1 σ depth ∼ 30 μJy beam−1 for a deep region with a 250 kλ-taper, and a synthesized beam size of 0.59 × 0.53), providing the largest sample of sources (25 sources at ≥5.0 σ, 45 sources at ≥4.5 σ) among ALMA blank-field surveys to date. The number counts show that 52+−118 % of the extragalactic background light at 1.2 mm is resolved into discrete sources at S1.2 mm > 135 μJy. We create infrared (IR) luminosity functions (LFs) in the redshift range of z = 1–3 from the ASAGAO sources with Ks-band counterparts, and constrain the faintest luminosity of the LF at 2.0 < z < 3.0. The LFs are consistent with previous results based on other ALMA and SCUBA-2 observations, which suggest a positive luminosity evolution and negative density evolution with increasing redshift. We find that obscured star-formation of sources with IR luminosities of log (LIR/L) 11.8 account for ≈60%–90% of the z ∼ 2 cosmic star-formation rate density."
"['Computer Networks and Communications', 'Signal Processing']","Railway network modeling using building block of timed coloured petri nets  2018 IEEE.Formal verification is likely an alternative to check safety property of the system model. However, to design an abstract model of huge railway network manually may cause errors because of its complexity. This paper proposes an alternative to generate a formal railway network model from the building blocks of Timed Coloured Petri Nets. Instead of constructing the formal model of a railway network model from scratch using CPN Tools, we provide a set of predefined building blocks of the high-level railway network components, including a train station building block, a rail building block, etc. A set of mapping rules are provided to generate the high-level railway network in terms of building blocks, into Timed Coloured Petri Nets automatically. The resulting formal model is verified using CPN Tools to ensure the correctness, safety, and liveness of the formal railway network model."
"['Computer Networks and Communications', 'Signal Processing']","Refactoring orchestrated web services into microservices using decomposition pattern  2018 IEEE.Service-oriented architecture (SOA) is an architectural design of inter-services collaborations. In general, SOA has three major roles, including client, service provider, and service broker. To access a service usually depends on a service broker, which causes inflexibility in system modification. The software industry now focuses more on productivity, flexibility of the constant changes and continuous modifications, for which the SOA style may not be suitable. Therefore, a new microservice style is an alternative serving those needs, which means a microservice unit is more adaptable and replaceable with no ripple effects. Since the microservice architecture design is considered as a collection of the small self-contained services, each service represents a business capability and carries its own isolated data. However, how to identify microservices is still a challenging task in the business process model level. This paper proposes an alternative mean to extract the existing SOA services from the BPEL flow and refactor them into a set of relevant microservices using the decomposition pattern. In our case study, we propose how to do the service refactoring against the business domain profiles collected from the extracted vocabularies from the given business scenarios. The resulting microservices are domain specific and conform to the business capability vocabularies extracted from the given business scenarios."
