Labels,Title_Abstract
['Nuclear and High Energy Physics'],"Constraints on anomalous HVV couplings from the production of Higgs bosons decaying to τ lepton pairs  2019 CERN. for the CMS Collaboration. Published by the American Physical Society under the terms of the ""https://creativecommons.org/licenses/by/4.0/"" Creative Commons Attribution 4.0 International license. Further distribution of this work must maintain attribution to the author(s) and the published article's title, journal citation, and DOI.A study is presented of anomalous HVV interactions of the Higgs boson, including its CP properties. The study uses Higgs boson candidates produced mainly in vector boson fusion and gluon fusion that subsequently decay to a pair of τ leptons. The data were recorded by the CMS experiment at the LHC in 2016 at a center-of-mass energy of 13 TeV and correspond to an integrated luminosity of 35.9 fb-1. A matrix element technique is employed for the analysis of anomalous interactions. The results are combined with those from the H→4â.,"" decay channel presented earlier, yielding the most stringent constraints on anomalous Higgs boson couplings to electroweak vector bosons expressed as effective cross section fractions and phases: The CP-violating parameter fa3cos(φa3)=(0.00±0.27)×10-3 and the CP-conserving parameters fa2cos(φa2)=(0.08-0.21+1.04)×10-3, fΛ1cos(φΛ1)=(0.00-0.09+0.53)×10-3, and fΛ1Zγcos(φΛ1Zγ)=(0.0-1.3+1.1)×10-3. The current dataset does not allow for precise constraints on CP properties in the gluon fusion process. The results are consistent with standard model expectations."
['Physics and Astronomy (all)'],"Rheological properties of film solution from cassava starch and kaffir lime oil  Published under licence by IOP Publishing Ltd.Rheology of film solution is important to determine the final characteristics of biopolymer film as packaging material. In this study, the dynamic rheological properties of cassava starch-kaffir lime oil film solution were determined. The rheology measurement was made at frequency of 0.1 to 10 Hz and 1 % strain at 25 °C. The storage modulus (G'), loss modulus (G') and complex viscosity (η∗) were determined to know the viscoelastic behavior of the film solution. The magnitude of G' was greater than G' for all samples which indicated that the film solution was a gel-like; that is, the film solution behaves more like a solid where the deformations were elastic and recoverable. All samples show increasing trend of G' and G' as the frequency increased. The complex viscosity decreased with increasing frequency which presented a shear thinning behavior of the film solution. The dynamic rheological properties of cassava starch-kaffir lime oil film solution was determined appropriately, thus the characterization of produced biopolymer film by casting can be correlated."
['Physics and Astronomy (all)'],"Search for Low-Mass Quark-Antiquark Resonances Produced in Association with a Photon at s =13 TeV  2019 CERN. for the CMS Collaboration. Published by the American Physical Society under the terms of the https://creativecommons.org/licenses/by/4.0/Creative Commons Attribution 4.0 International license. Further distribution of this work must maintain attribution to the author(s) and the published article's title, journal citation, and DOI.A search for narrow low-mass resonances decaying to quark-antiquark pairs is presented. The search is based on proton-proton collision events collected at 13 TeV by the CMS detector at the CERN LHC. The data sample corresponds to an integrated luminosity of 35.9 fb-1, recorded in 2016. The search considers the case where the resonance has high transverse momentum due to initial-state radiation of a hard photon. To study this process, the decay products of the resonance are reconstructed as a single large-radius jet with two-pronged substructure. The signal would be identified as a localized excess in the jet invariant mass spectrum. No evidence for such a resonance is observed in the mass range 10 to 125 GeV. Upper limits at the 95% confidence level are set on the coupling strength of resonances decaying to quark pairs. The results obtained with this photon trigger strategy provide the first direct constraints on quark-antiquark resonance masses below 50 GeV obtained at a hadron collider."
"['Structural Biology', 'Biochemistry', 'Molecular Biology', 'Computer Science Applications', 'Applied Mathematics']","Relation extraction between bacteria and biotopes from biomedical texts with attention mechanisms and domain-specific contextual representations  2019 The Author(s).Background: The Bacteria Biotope (BB) task is a biomedical relation extraction (RE) that aims to study the interaction between bacteria and their locations. This task is considered to pertain to fundamental knowledge in applied microbiology. Some previous investigations conducted the study by applying feature-based models; others have presented deep-learning-based models such as convolutional and recurrent neural networks used with the shortest dependency paths (SDPs). Although SDPs contain valuable and concise information, some parts of crucial information that is required to define bacterial location relationships are often neglected. Moreover, the traditional word-embedding used in previous studies may suffer from word ambiguation across linguistic contexts. Results: Here, we present a deep learning model for biomedical RE. The model incorporates feature combinations of SDPs and full sentences with various attention mechanisms. We also used pre-trained contextual representations based on domain-specific vocabularies. To assess the model's robustness, we introduced a mean F1 score on many models using different random seeds. The experiments were conducted on the standard BB corpus in BioNLP-ST'16. Our experimental results revealed that the model performed better (in terms of both maximum and average F1 scores; 60.77% and 57.63%, respectively) compared with other existing models. Conclusions: We demonstrated that our proposed contributions to this task can be used to extract rich lexical, syntactic, and semantic features that effectively boost the model's performance. Moreover, we analyzed the trade-off between precision and recall to choose the proper cut-off to use in real-world applications."
"['Pollution', 'Public Health, Environmental and Occupational Health', 'Health, Toxicology and Mutagenesis']","Comparison of radon and thoron concentration measuring systems among asian countries  2019 by the authors. Licensee MDPI, Basel, Switzerland. T.Comparison is an important role in the quality control and quality assurance for any measuring system. Due to the future legal regulations regarding radon levels in the air, maintaining the system quality and harmonization of results as well as validation of radon and thoron measuring systems is important. The aim of this work is to validate the degrees of equivalence and measurement precisions of the existing five radon and four thoron measuring systems located in four Asian countries (China, India, Japan and Thailand) through comparison experiment. In this project, comparison experiment was performed in order to derive the ratio between assigned value obtained from one transfer measurement device for radon and one transfer measurement device for thoron belongs to National Institutes for Quantum and Radiological Science and Technology and participants’ value from their measuring instrument. As a result, the ratio value associated with measurement uncertainty was derived for each activity concentration. Finally, measurement bias and degrees of equivalence between the assigned values and values of measurement quantity from participants’ measuring instruments were statistically analysed and presented."
['Nephrology'],"Rhodococcus induced false-positive galactomannan (GM), a biomarker of fungal presentation, in patients with peritoneal dialysis: Case reports  2019 The Author(s).Background: Galactomannan index (GMI) at a level higher than 0.5 provides high sensitivity and specificity for the diagnosis of fungal peritonitis. Here, we report the false-positive of GMI in peritoneal dialysis (PD) effluent (PDE) due to Rhodococcus peritonitis in PD patients. Case presentation: GMI in PDE of case #1 and case #2 were 1.53 and 0.76, respectively, while serum GMI of both cases was less than 0.5. In addition, GMI from the specimens obtained directly from the stationary phase of Rhodococcus colonies were 1.27 and 1.56, which were isolated from case #1 and #2, accordingly. Conclusion: High GMI in PDE of PD patients is not specific just for fungal infections but may also be secondary to other infections, such as Rhodococcus spp., especially in endemic areas."
"['Ophthalmology', 'Sensory Systems', 'Cellular and Molecular Neuroscience']","Prevalence of Atrial Fibrillation in Patients with Retinal Vessel Occlusion and Its Association: A Systematic Review and Meta-Analysis  2019,  2019 Taylor & Francis Group, LLC.Objective: Recent studies have shown that atrial fibrillation (AF) is more prevalent in patients with retinal vessel occlusion and may be associated with both central retinal artery occlusion (CRAO) and central retinal vein occlusion (CRVO). However, there is no systematic review and meta-analysis to confirm this finding. Methods: We searched the databases of MEDLINE and EMBASE from inception to January 2019. Included studies were published cohort, case-control or cross-sectional studies, and randomized control trials reporting the prevalence of AF in patients with CRAO or CRVO. Data from each study were combined using the random-effects model. Results: Eleven studies were included in our meta-analysis, involving a total population of 12,305 subjects with retinal vessel occlusion. The prevalence of AF ranged from 4.1% to 21.4% (pooled prevalence = 11.5%, 95% CI: 7.0–16.1, I2 = 96.3%). Five studies reported a control group of patients without retinal vessel occlusion. We found that AF is significantly associated with retinal vessel occlusion (pooled OR = 2.24, 95% CI:2.07–2.43, I2 = 0.0%). Conclusion: Our study showed that AF is significantly associated with retinal vessel occlusion. Further studies are needed to fully elucidate the exact mechanism linking AF with CRAO and CRVO."
['Medicine (all)'],"Successful multimodality management of severe pulmonary arterial hypertension during pregnancy with VA-ECMO and atrial septostomy using stent  BMJ Publishing Group Limited 2019. No commercial re-use. See rights and permissions. Published by BMJ.A 30-year-old Thai woman (gravida 1, para 0) at 33 weeks gestation was referred to our hospital due to acute right ventricular failure. Pulmonary vasodilators were gradually administered before delivery. On the verge of sudden postpartum cardiac circulation collapse, she was resuscitated with veno-arterial extracorporeal membrane oxygenation (VA-ECMO). Abdominal compartment syndrome was developed in the early period of the mechanical support. Knowledge of pathophysiology about pulmonary arterial hypertension during pregnancy was applied. Atrial septostomy was the effective procedure for discontinuing mechanical support (VA-ECMO) corresponding to the suitable timing for maximal effect of pulmonary vasodilators. The patient and her child were safe and discharged in 2 months after the admission."
"['Biochemistry', 'Organic Chemistry']","Thermosetting Shape Memory Polymers and Composites Based on Polybenzoxazine Blends, Alloys and Copolymers  2019 The Authors. Published by Wiley-VCH Verlag GmbH & Co. KGaA.When dealing with smart polymers, in particular with shape memory polymers, the polymer type and composition specify the overall material properties and in particular the extent of the shape memory effect. Polybenzoxazines as a polymer with high potential for structural applications represent a promising component for materials with both shape memory effect and structurally interesting material properties. This minireview gives insight into how the shape memory effect, in particular the shape recovery event, is influenced by internal factors such as polymer structure, morphology and external factors such as filler addition."
['Health Policy'],"Cost-effectiveness and budget impact analyses of colorectal cancer screenings in a low- and middle-income country: example from Thailand  2019,  2019 Informa UK Limited, trading as Taylor & Francis Group.Objectives: Colorectal cancer (CRC) screening programs have been reported to be cost-effective in many high-income countries. However, there was no such study in low- and middle-income countries. This study aimed to evaluate cost-effectiveness and budget impact of CRC screening modalities for average-risk persons in Thailand. Methods: A decision tree coupled with a Markov model was used to estimate lifetime costs and health benefits of fecal immunochemical test (FIT) and colonoscopy using a societal perspective. The input parameters were obtained from a CRC screening project at a Thai tertiary care hospital, Thai health care costs and databases, and systematic literature review. Results were reported as incremental cost-effectiveness ratios (ICERs) in 2017 US Dollars (USD) per quality-adjusted life year (QALY) gained. Sensitivity analyses were performed to assess the influence of parameter uncertainty. Finally, budget impact analysis was conducted. Results: At the Thai ceiling threshold of societal willingness-to-pay of 4,706 USD, the screening colonoscopy every 10 years and annual FIT, starting at age 50, was cost-effective, as compared to no screening resulting in 15.09 and 15.00 QALYs with the ICERs of 600.20 and 509.84 USD/QALY gained, respectively. Colonoscopy every 10 years and annual FIT could prevent 17.9% and 5.7% of early stage cancer and 27.8% and 9.2% of late stage cancer per 100,000 screening over lifetime when compared to no screening, respectively. The colonoscopy screening was cost-effective with the ICER of 646.53 USD/QALY gained when compared to FIT. The probabilities of being cost-effective for the colonoscopy and FIT were 75% and 25%, respectively. Budget impact analysis showed the colonoscopy screening required an 8-times higher budget than FIT. Conclusions: Colonoscopy offers the best value for money of CRC screenings in Thailand. Annual FIT is potentially feasible since it requires less resources. Our findings can be used as part of evidence for informing policy decision making.Key points for decision makers There was a lack of cost-effective study of colorectal cancer screening programs in low- and middle-income countries. This study evaluated lifetime health outcomes and costs, and the cost-effectiveness of colorectal screening options for average-risk persons in Thailand. Colonoscopy screening every 10 years is cost-effective with high probability of being cost-effective as compared with annual fecal immunochemical test. Screening by annual fecal immunochemical test is more feasible in terms of human resource and budgetary burden. Colorectal screening programs provides an opportunity for early diagnosis and treatments to prevent advance colorectal stages and avoid higher consequent costs. This study contributes a new evidence-based knowledge for Thailand and can be used to support policy decision making process."
['Algebra and Number Theory'],"Generalized symplectic graphs and generalized orthogonal graphs over finite commutative rings  2018,  2018 Informa UK Limited, trading as Taylor & Francis Group.Let R be a finite commutative ring with identity, (Formula presented.) and β a bilinear form on (Formula presented.). In this work, we count the numbers of free submodules and totally isotropic free submodules of (Formula presented.) of rank s by using the lifting idea. We define the graph whose vertex set is the set of totally isotropic free submodules of (Formula presented.) of rank s called the generalized bilinear form graph. We study this graph when (Formula presented.) is a symplectic space and an orthogonal space. We can determine the degree of each vertex of these graphs. If R is a finite local ring, we show that these graphs are arc transitive and obtain their automorphism groups. We complete our work by proving that we can decompose the graphs over a finite commutative ring into the tensor products of graphs over finite local rings."
"['Cultural Studies', 'History', 'Development', 'Anthropology', 'Religious Studies', 'Literature and Literary Theory', 'History and Philosophy of Science']","The Development of Tea Planting and Tea Culture Tourism in Thai Nguyen, Vietnam  2019, Khon Kaen University. All rights reserved.This article analyzes the historical development of tea planting and production in Thai Nguyen province in the northern midlands of Vietnam based on documentary research. It also analyzes the patterns of tea culture tourism there by employing qualitative research methodology, using in-depth interview and participatory and non-participatory observation to collect data on site. The findings reveal that the province, which has a long history of green tea production, started large-scale plantation after French colonization and revived it during the Doi Moi reform, which was initiated in 1986. Experience-based tea culture tours in Thai Nguyen are becoming popular, mainly among foreign tourists seeking knowledge and beautiful scenery. The tea culture destinations and the tour packages provide sightseeing as well as opportunities to try tea-related activities, such as harvesting, production, and tasting. This article suggests that tea culture tourism in Thai Nguyen is developing quickly as a multilevel tourism form combining scenery sightseeing, learning, and hands-on experiences. However, it is still in the emerging stage and faces challenges of infrastructure on its road to development."
['Medicine (all)'],"Relationship between Voriconazole Concentration and Invasive Aspergillosis Treatment Outcome: Efficacy and Safety  2019. All Rights Reserved.Introduction: This study aimed to determine the association between the voriconazole (VRZ) concentration and clinical outcomes, including both the efficacy and safety in invasive aspergillosis (IA) treatment. Methods: The medical records of adult Thai patients with IA and treated with VRZ at the Ramathibodi Hospital, Thailand, between January 2013 and March 2016 were retrospectively reviewed, and their medical, social, demographic, laboratory data, VRZ dosage regimens and concentrations, and clinical outcome were recorded. The association between the VRZ concentration and clinical outcome was then determined. Results: A total of 81 patients were included in this study. Forty (49.4%) patients were male, with median age of 56.1 years. Sixty of them had hematologic malignancies. Forty-seven patients were diagnosed with probable IA. Median blood sampling time for VRZ level measurement was 11.5 h after the last dose administration on day 9. The median duration of treatment and outcome evaluation was 103 days and 73 days, respectively. Overall success and mortality rate were 76.5% and 14.8%, respectively. In the treatment success group, we found the success rate of around 90% with VRZ trough concentration (Ctr) of 3-4 mg/L. Eleven patients developed liver injuries (LI) and the rate of LI increased significantly with VRZ Ctr of more than 5 mg/L. Conclusion: We recommend VRZ trough concentration of 3-4 mg/L, as at this range the patients responded better to the treatment than at > 5.0 mg/L since it was associated with augmented hepatotoxicity."
"['Communication', 'Computer Networks and Communications', 'Software', 'Engineering (miscellaneous)', 'Media Technology', 'Education']","A Reflection on Teaching Design Thinking to First-Year Engineering Students  2019 IEEE.A short d.school-style design thinking project was offered to first-year engineering students as an option in an introduction to engineering course. Using the Stanford d.school bootcamp bootleg as the guideline, students went through the process - empathy, define, ideate, prototype, and test - very fast with different levels of depth. The works were evaluated using the d.school rubric and found to gain limited success. In order to improve the instructional design, the formal developmental study was initiated. Using class observation, focus-group interview and comparison with similar classes, the instructional design was analyzed and weakness identified. The major problems included the student preparation, engagement, participation, core concept understanding as well as active learning activities, technology utilization, feedback and reflection, in short, the class control and facilitation. The instruction design was adjusted with detailed activities such that it would be implemented in the next iteration."
"['Organizational Behavior and Human Resource Management', 'Artificial Intelligence', 'Computer Networks and Communications', 'Computer Science Applications', 'Computer Vision and Pattern Recognition', 'Software', 'Information Systems and Management', 'Instrumentation']","Combination of Active Braking and Torque Vectoring in Electronic Stability Control for Four-Wheel Independent Drive Electric Vehicle  2019 IEEE.Torque vectoring (TV) is a widely used technique to achieve stability control for independent wheel drive electric vehicle due to its velocity maintaining performance. However, in case of critical and emergency situations, active braking (AB) performs better in improving handling improvement. To improve overall handling performance in the critical situation, combination of TV and AB is introduced in this paper. Yaw rate and vehicle sideslip rate are used as a control parameter in PID controller to determine motor torques and brake pressures. Brake force is applied at each wheel whenever motor brake torque is activated. With the contribution of AB, overall required motor torques for countering yaw moment are drastically reduced in four-wheel independent drive electric vehicle while similar stability performance can be achieved."
['Medicine (all)'],"Plasmapheresis reduces mycophenolic acid concentration: A study of full AUC0–12 in kidney transplant recipients  2019 by the authors. Licensee MDPI, Basel, Switzerland.Background: Mycophenolic acid (MPA), a crucial immunosuppressive drug, and plasmapheresis, an effective immunoreduction method, are simultaneously used for the management of various immune-related diseases, including kidney transplantation. While plasmapheresis has been proven efficient in removing many substances from the blood, its effect on MPA plasma levels remains unestablished. Objectives: To evaluate the full pharmacokinetics of MPA by measuring the area under the time–concentration curve (AUC0–12), which is the best indicator for MPA treatment monitoring after each plasmapheresis session, and to compare the AUC0–12 measurements on the day with and on the day without plasmapheresis. Methods: A cross-sectional study was conducted in kidney transplantation recipients who were taking a twice-daily oral dose of mycophenolate mofetil (MMF, Cellcept®) and undergoing plasmapheresis at King Chulalongkorn Memorial Hospital, Bangkok, Thailand, during January 2018 and January 2019. The MPA levels were measured by an enzymatic method (Roche diagnostic®) 0, 1/2, 1, 2, 3, 4, 6, 8, and 12 h after MMF administration, for AUC0–12 calculation on the day with and on the day without plasmapheresis sessions. Plasmapheresis was started within 4 h after administering the oral morning dose of MMF. Our primary outcome was the difference of AUC0–12 between the day with and the day without plasmapheresis. Results: Forty complete AUC measurements included 20 measurements on the plasmapheresis day and other 20 measurements on the day without plasmapheresis in six kidney transplant patients. The mean age of the patients was 56.2 ± 20.7 years. All patients had received 1000 mg/day of MMF for at least 72 h before undergoing 3.5 ± 1.2 plasmapheresis sessions. The mean AUC on the day with plasmapheresis was lower than that on the day without plasmapheresis (28.22 ± 8.21 vs. 36.79 ± 10.29 mg × h/L, p = 0.001), and the percentage of AUC reduction was 19.49 ± 24.83%. This was mainly the result of a decrease in AUC0–4 of MPA (23.96 ± 28.12% reduction). Conclusions: Plasmapheresis significantly reduces the level of full AUC0–12 of MPA. The present study is the first to measure the full AUC0–12 in MPA-treated patients undergoing plasmapheresis. Our study suggests that a supplementary dose of MPA is necessary for patients undergoing plasmapheresis."
"['Development', 'Finance', 'Economics and Econometrics']","On the rank-size distribution of local government debt  2020 Thammasat University. All rights reserved.Rank-size distributions of local government debt, regardless of the way in which data is categorized, whether by region, type, or all local governments, are found not to be normally distributed but rather consistent with a mathematical principle known as power law. This implies that local government borrowing resembles a complex adaptive system in the sense that it is self-organized with positive feedback among concerned parties. In such a system, a critical point could be reached wherein a local government debt crisis eventually disrupts a government s fiscal and financial status as well as that country s economic system. This kind of event is extremely difficult to predict in advance because it represents both an emergent phenomenon and scale-invariance. One cannot really tell beforehand what type or size of local government debt will transpire, or which local government would cause such a crisis. Therefore, rules and regulations designed to regulate and monitor local government borrowing, as well as manage the risk of local government debt, should emphasize mitigation measures in addition to disciplinary procedures. This study proposes a rule that requires each local government to maintain enough reserves to service its debts. The rationale is that, in the event of a local government debt crisis, the local government, indirectly affected by such a crisis, may encounter problems from liquidity shortage and therefore not be able to pay principals and/or interest to its creditors. Having such mitigation measures in place should not only lower the probability of local governments defaulting on debts, but also help build trust in the system."
"['Computer Networks and Communications', 'Computer Science Applications', 'Energy Engineering and Power Technology', 'Engineering (miscellaneous)', 'Electrical and Electronic Engineering', 'Control and Optimization', 'Instrumentation']","Last Mile Optimization for a Young 3PL Provider  2019 IEEE.The case study is a third party logistics (3PL) provider, founded 2 years ago by a well-recognized company. Its current demand fluctuates largely due to the fast growing nature of business-to-consumer (B2C) and consumer-to-consumer (C2C) in Thailand. The company confronts a continuously increased amount of delayed deliveries resulting from the rising demand and insufficient existing resources. Opening more depots in high demand areas did not improve overall productivity for the company. One of the causes is the inappropriate allocation of postal codes for each depot. Some depots cannot handle the delivery demand while other depots are over capacitated. Re-clustering postal code allocations and determining proper number of vehicles deem necessary. The first phase of this work is to re-cluster postal code allocation using existing demand points to prove that the proposed cluster outperforms with the metric in percentage of delayed volumes. Unlike well-established companies, short term future demand for this company keeps changing; thus, future demand forecast is necessary and in this case ARIMA models are appropriate. This demand volume is the basis to determine appropriate number of vehicles coping with increasing demand. The result shows that applying this work slightly decreases the average percentage of mismatch from 15.76% to 14.73%. However, the percentages of mismatch of demand and depot capacity in all depots comply with the 30% constraint and the percentage of delayed volume complies with the 5% constraint."
"['Organizational Behavior and Human Resource Management', 'Artificial Intelligence', 'Computer Networks and Communications', 'Computer Science Applications', 'Computer Vision and Pattern Recognition', 'Software', 'Information Systems and Management', 'Instrumentation']","Study of Hamiltonian Energy Control of Multiphase Interleaved Fuel Cell Boost Converter  2019 IEEE.This paper studys a multi-phase boost converter for fuel cell (FC) applications. An original control law based on the Hamiltonian energy control principle for dc microgrid is considered. Using the port-controlled Hamiltonian property, we propose simple solutions to the system performance and stabilization problems when the interaction between power sources and constant power loads (CPLs). To corroborate the proposed control law, a prototype FC power converter (2.5-kW two-phase boost converter) is implemented in the laboratory. The Methanol FC system includes a fuel reformer that converts methanol and water liquid fuel into hydrogen gas to polymer electrolyte membrane FC (PEMFC) stack (2.5-kW, 50 V). The proposed control approach is realized with a digital estimate in a dSPACE MicroLabBox controller card. The experimental and simulation results verify that this is a good control scheme during constant power load cycles."
"['Biochemistry, Genetics and Molecular Biology (all)']","Update on molecular diagnosis of human leptospirosis  2019 Teerasit Techawiwattanaboon et al., published by Sciendo.Leptospirosis, caused by pathogenic Leptospira spp., is a widespread zoonotic disease worldwide. Early diagnosis is required for proper patient management and reducing leptospirosis morbidity and mortality. To summarize current literature regarding commonly used and new promising molecular approaches to Leptospira detection and diagnostic tests of human leptospirosis. The relevant articles in Leptospira and leptospirosis were retrieved from MEDLINE (PubMed) and Scopus. Several molecular techniques have been developed for diagnosis of human leptospirosis. Polymerase chain reaction-based techniques targeting on either lipL32 or 16S rRNA (rrs) gene are most commonly used to detect leptospiral DNA in various clinical specimens. Whole blood and urine are recommended specimens for suspected cases in the first (acute) and the second (immune) phases, respectively. Isothermal amplification with less expensive instrument is an alternative DNA detection technique that may be suitable for resource-limited laboratories. Detection of leptospiral DNA in clinical specimens using molecular techniques enhances sensitivity for diagnosis of leptospirosis. The efficient and robust molecular detection especially in the early leptospiremic phase may prompt early and appropriate treatment leading to reduced morbidity and mortality of patients with leptospirosis."
['Veterinary (all)'],"Porcine reproductive and respiratory syndrome virus (PRRSV) preferentially infected the apical surface of primary endometrial cell monolayer  2019 Chulalongkorn University Printing House. All rights reserved.The underlying mechanism of porcine reproductive and respiratory syndrome virus (PRRSV) causing reproductive failure and re-circulation in herds has remained unclear. Endometrial cells primarily infected with PRRSV may serve as a significant target for PRRSV eradication. Primary endometrial (PE) cells from the porcine uterus were isolated and cultivated to pursue this possibility. Immunocytochemistry analysis revealed the protein expression of classical estrogen receptors (ER-α and ER-β), but not PRRSV receptors, CD163 and sialoadhesin in PE cells. PE cells were apically/basolaterally inoculated with PRRSV type I/type II isolated from PRRSV infected lungs or mock infection. Cytopathic effects (CPE) and PRRSV-GP5 positive cells were detected in PE cells incubated with PRRSV inoculum (107 TCID50/ml) beginning at 4 days post inoculation (dpi). Only apical inoculation produced effects, suggesting route dependence of PRRSV infectivity in PE cells (p<0.05). PRRSV type II produced overall effects i.e., CPE, PRRSV-GP5 positive cells and a viral load higher than type I (p<0.05) during 2-6 dpi. In accordance with these effects, the tissue epithelial resistance (TER) of type II inoculated PE cells was lower than that of mock or type I inoculated cells (p<0.05). In addition, all the PE cells and media samples collected from PRRSV-inoculated PE cells persistently revealed PRRSVGP5 protein and viral copies (102-108 TCID50/ml) accessed by infecting MARC-145 cells. These findings provided the first evidence that PE cells can be directly infected with PRRSV, favorably by type II at the apical side. However, all PRRSV contaminated PE cells persistently carry the progeny virus."
['Veterinary (all)'],"Efficacy of competitive exclusion to reduce Salmonella in broiler chickens  2019 Chulalongkorn University Printing House. All rights reserved.Competitive exclusion (CE) relies on the activity of normal flora to limit intestinal colonization by enteric pathogens. This study aims to investigate the effects of CE on Salmonella infection in broilers. The protective effect of CE on Salmonella cecal colonization was evaluated in 1 day-old chicks. In the laboratory trial, CE products were administered by oral inoculation, drinking water and whole body spray. Three days after treatment, the chickens were challenged with 107cfu/mL of Salmonella Enteritidis orally, and were evaluated for 10 days. The CE-treated chickens showed comparable protection and the number of Salmonella in the cecal contents significantly decreased (P < 0. 05) compared with those of the positive control. In the farm trial, CE was administered by whole body spray at the hatchery and the second was administered by drinking water and evaluated at 32 and 42 days, respectively. The CE significantly reduced Salmonella contamination in the farm trial and no Salmonella was detected in the cecal contents compared with the control group. Average body weight gains, feed conversion ratio and the performance index of the chickens were greater than the control group. Thus, the use of CE had a positive effect on broiler performance. Furthermore, the CE-treated chickens displayed greater intestinal histology including villous height, submuscular layer and cell mitosis. These studies demonstrate that CE was able to protect chickens from Salmonella cecal colonization and it is apparent that new methodologies associated with the development of a workable CE program are needed in the poultry industry."
['Veterinary (all)'],"Variations in the branching pattern of the canine coeliac trunk in Thailand: An anatomical study  2019 Chulalongkorn University Printing House. All rights reserved.Although the major dog population in Thailand is the Thai native dog, its anatomy has rarely been studied. This study aimed to investigate anatomical variations of the canine coeliac trunk (CT) in Thailand by observing 62 cadavers including 46 Thai native dogs and 16 non-Thai native dogs. All cadavers were preserved in formalin solution, and the arteries were illustrated by injection of red coloured latex. Variations of CT were initially classified into 2 main types and 7 subtypes (type 1a-e and 2a-b) based on the previous reports. Type 1 was described as CT separated from the cranial mesenteric artery (CMA) while type 2, CT fused with CMA and called the coeliacomesenteric trunk (CMT). In this study, only 5 of 7 patterns were found (1a-c and 2a), but a new variation was identified as type 2c. The common patterns were type 1a (CT bifurcated into the gastrosplenic and hepatic arteries; 53.2%) and type 1b (CT trifurcated into the hepatic, left gastric and splenic arteries; 40.3%). The CMT was observed only at 3.2% while two types (1d-e) were not observed in this study. The male and female were different in the most common patterns (1b and 1a, respectively). Thai native dogs showed similar result to all dog results. To the authors’ knowledge, this is the first study concerning anatomical variations of the canine coeliac trunk of dogs in Thailand. This study is useful for facilitating imaging diagnosis and surgical treatment and also provides important knowledge for understanding the pathogenesis of the coeliac trunk related diseases."
['Veterinary (all)'],"Chronic toxicity of monosodium glutamate on the reproductive system and some internal organs of zebrafish (Danio rerio)  2019 Chulalongkorn University Printing House. All rights reserved.Monosodium glutamate (MSG) is commonly used to enhance the tastes food. It is composed of sodium salt and amino acids. Although MSG is considered safe at the consumption level, its adverse effects have been reported. The objective of this study is to evaluate the effects of MSG on the brain, liver, kidney, testes, and ovaries of zebrafish (Danio rerio) which were chronically exposed to MSG from the embryo stage to the adult stage. Additionally, the fertilization rate and hatching rate of zebrafish embryos were also analyzed. Zebrafish were randomly divided into four groups and treated with MSG at 0, 10, 100 and 1,000 mg/l, respectively for 60 days. Before sacrifice for histopathological study, the fishes in each group were mated and the embryos were collected and analyzed for the numbers, survival rate and hatching rate. The results showed that the liver and kidneys of fishes in the MSG-exposed groups had a significantly higher lesion score (P<0.05) compared to the control group. All fish from the MSG-exposed groups had diffuse hepatocyte swelling and hepatic congestion. Renal congestion and a decrease in the number of distal convoluted tubules were observed. Zebrafish from the 1,000 mg/l MSG-exposed group did not spawn after placing them in the mating tank. The number of embryos from the 100 mg/l MSG-exposed group was lower than the 10 mg/l MSG-exposed group and the control group. The survival rate of fertilized embryos (after 120 hours) from the 100 mg/l MSG-treated group was significantly lower than the control group. In summary, the results from this study showed that exposure to MSG for 60 days induced lesions to the liver and the kidneys and decreased the reproductive performance of zebrafish."
['Veterinary (all)'],"Selection of the appropriate reference genes for relative quantitative reverse transcription polymerase chain reaction (qRT-PCR) in canine pulmonary arteries  2019 Chulalongkorn University Printing House. All rights reserved.A normalisation of targeted genes using the appropriate reference genes is necessary for reliable quantitative reverse transcription polymerase chain reaction (qRT-PCR) experiments. This study aimed to investigate the appropriate reference genes and the numbers of the genes required for qRT-PCR in canine pulmonary arteries. Pulmonary arteries were collected from twenty-three dogs at necropsy. Candidate reference genes including ribosomal protein L32 (RPL32), ribosomal protein L13a (RPL13A), ribosomal protein S18 (RPS18), TATA box binding protein (TBP), beta-2-microglobulin (B2M), ribosomal protein S5 (RPS5), ribosomal protein S19 (RPS19) and glyceraldehyde-3-phosphate dehydrogenase (GAPDH) from pulmonary arteries were examined by qRT-PCR and analysed using four major algorithms, including geNorm, NormFinder, the comparative delta-CT method, and RefFinder. The optimal number of genes was analysed using geNorm. The ranking of the appropriate reference genes from all algorithms was evaluated by RefFinder. The appropriate reference genes for the normalisation of the targeted gene in canine pulmonary arteries are RPS19 and RPL32."
