Labels,Title_Abstract
['Multidisciplinary'],"Combination of genetically diverse Pseudomonas phages enhances the cocktail efficiency against bacteria  2023, The Author(s).Phage treatment has been used as an alternative to antibiotics since the early 1900s. However, bacteria may acquire phage resistance quickly, limiting the use of phage treatment. The combination of genetically diverse phages displaying distinct replication machinery in phage cocktails has therefore become a novel strategy to improve therapeutic outcomes. Here, we isolated and studied lytic phages (SPA01 and SPA05) that infect a wide range of clinical Pseudomonas aeruginosa isolates. These relatively small myophages have around 93 kbp genomes with no undesirable genes, have a 30-min latent period, and reproduce a relatively high number of progenies, ranging from 218 to 240 PFU per infected cell. Even though both phages lyse their hosts within 4 h, phage-resistant bacteria emerge during the treatment. Considering SPA01-resistant bacteria cross-resist phage SPA05 and vice versa, combining SPA01 and SPA05 for a cocktail would be ineffective. According to the decreased adsorption rate of the phages in the resistant isolates, one of the anti-phage mechanisms may occur through modification of phage receptors on the target cells. All resistant isolates, however, are susceptible to nucleus-forming jumbophages (PhiKZ and PhiPA3), which are genetically distinct from phages SPA01 and SPA05, suggesting that the jumbophages recognize a different receptor during phage entry. The combination of these phages with the jumbophage PhiKZ outperforms other tested combinations in terms of bactericidal activity and effectively suppresses the emergence of phage resistance. This finding reveals the effectiveness of the diverse phage-composed cocktail for reducing bacterial growth and prolonging the evolution of phage resistance."
['Multidisciplinary'],"Detecting introgressive hybridization to maintain genetic integrity in endangered large waterbird: a case study in milky stork  2023, The Author(s).Hybridization between milky stork (Mycteria cinerea) and painted stork (M. leucocephala) occurs frequently in captivity. Dusit Zoo is a captive breeding facility where storks with phenotypically ambiguous patterns have recently been observed, and their status remaining inconclusive. Here, we used a combination of phenotypic characters and genetic markers (cytochrome b and 14 microsatellite markers) to distinguish and identify hybrids from the two parental species (n = 114). Haplotype analysis revealed asymmetric mtDNA introgression from M. cinerea to M. leucocephala, with twelve morphologically classified M. leucocephala individuals carrying heterospecific mtDNA. Comprehensive biparental genetic assessments identified 33% of all three genetic clusters as admixed individuals, of which most were either F2 hybrids, backcrosses with M. leucocephala, or hybrids of unknown generation, implying weak premating isolation with the absence of intrinsic postzygotic isolation between parentals. Morphological analysis demonstrated that the absence or indistinctness of a black bar across the breast is the most noticeable trait to identify these hybrids. The endangered M. cinerea was found to have genomic contamination from M. leucocephala and vice versa, with at least 41 hybrid individuals being identified. These findings provide critical information for detecting hybrids and identifying suitable breeding stocks with genetic purity for future reintroduction and conservation management."
['Multidisciplinary'],"Natural vectors of Plasmodium knowlesi and other primate, avian and ungulate malaria parasites in Narathiwat Province, Southern Thailand  2023, The Author(s).To date, four species of simian malaria parasites including Plasmodium knowlesi, P. cynomolgi, P. inui and P. fieldi have been incriminated in human infections in Thailand. Although the prevalence of malaria in macaque natural hosts has been investigated, their vectors remain unknown in this country. Herein, we performed a survey of Anopheles mosquitoes during rainy and dry seasons in Narathiwat Province, Southern Thailand. Altogether 367 Anopheles mosquitoes were captured for 40 nights during 18:00 to 06:00 h by using human-landing catches. Based on morphological and molecular identification, species composition comprised An. maculatus (37.06%), An. barbirostris s.l. (31.34%), An. latens (17.71%), An. introlatus (10.08%) and others (3.81%) including An. umbrosus s.l., An. minimus, An. hyrcanus s.l., An. aconitus, An. macarthuri and An. kochi. Analyses of individual mosquitoes by PCR, sequencing and phylogenetic inference of the mitochondrial cytochrome genes of both malaria parasites and mosquitoes have revealed that the salivary gland samples of An. latens harbored P. knowlesi (n = 1), P. inui (n = 2), P. fieldi (n = 1), P. coatneyi (n = 1), P. hylobati (n = 1) and an unnamed Plasmodium species known to infect both long-tailed and pig-tailed macaques (n = 2). The salivary glands of An. introlatus possessed P. cynomolgi (n = 1), P. inui (n = 1), P. hylobati (n = 1) and coexistence of P. knowlesi and P. inui (n = 1). An avian malaria parasite P. juxtanucleare has been identified in the salivary gland sample of An. latens. Three other distinct lineages of Plasmodium with phylogenetic affinity to avian malaria species were detected in An. latens, An. introlatus and An. macarthuri. Interestingly, the salivary gland sample of An. maculatus contained P. caprae, an ungulate malaria parasite known to infect domestic goats. Most infected mosquitoes harbored multiclonal Plasmodium infections. All Plasmodium-infected mosquitoes were captured during the first quarter of the night and predominantly occurred during rainy season. Since simian malaria in humans has a wide geographic distribution in Thailand, further studies in other endemic areas of the country are mandatory for understanding transmission and prevention of zoonotic malaria."
['Complementary and Alternative Medicine'],"Effect of Smilax spp. and Phellinus linteus combination on cytotoxicity and cell proliferation of breast cancer cells  2023, The Author(s).Background: Although the prevalence of breast cancer (BC) has been reduced in recent years, proficient therapeutic regimens should be further investigated with the aim of further reducing the mortality rate. To obtain more effective treatment, the present study aimed to observe the effects of PL synergistically combined with Smilax corbularia and S. glabra extracts (PSS) on BC cell lines, MCF7, T47D, MDA-MB-231, and MDA-MB-468. Methods: The half-maximal inhibition (IC50) concentrations of PSS and PL were determined in a dose- and time-dependent manner using MTT assay. The activity of PSS and PL on anti-BC proliferation was evaluated using BrdU assay, and colony formation assay. Moreover, cell cycle analysis and apoptosis induction as a result of PSS and PL exposure were investigated using propidium iodide (PI) staining and co-staining of annexin V DY634 and PI combined flow cytometric analysis, respectively. Finally, changes in the mRNA expression of genes involved in proliferative and apoptotic pathways (MKI67, HER2, EGFR, MDM2, TNFα, PI3KCA, KRAS, BAX, and CASP8) were explored using RT-qPCR following PSS and PL treatment. Results: The PSS and PL extracts exhibited significant potential in BC cytotoxicity which were in were in dose- and time-dependent response. This inhibition of cell growth was due to the suppression of cell proliferation, the cell cycle arrest, and the induction of apoptosis. Additionally, an investigation of the underlying molecular mechanism revealed that PSS and PL are involved in downregulation of the MKI67, HER2, EGFR, MDM2, TNFα, and PI3KCA expression. Conclusions: This present study has suggested that PSS and PL possess anti-BC proliferative activity mediated via the downregulation of genes participating in the relevant pathways. PSS or PL may be combined with other agents to alleviate the adverse side effects resulted from conventional chemotherapeutic drugs."
['Complementary and Alternative Medicine'],"Structural modification of resveratrol analogue exhibits anticancer activity against lung cancer stem cells via suppression of Akt signaling pathway  2023, The Author(s).Background: Compound with cancer stem cell (CSC)-suppressing activity is promising for the improvement of lung cancer clinical outcomes. Toward this goal, we discovered the CSC-targeting activity of resveratrol (RES) analog moscatilin (MOS). With slight structural modification from RES, MOS shows dominant cytotoxicity and CSC-suppressive effect. Methods: Three human lung cancer cell lines, namely H23, H292, and A549, were used to compare the effects of RES and MOS. Cell viability and apoptosis were determined by the MTT assay and Hoechst33342/PI double staining. Anti-proliferative activity was determined by colony formation assay and cell cycle analysis. Intracellular reactive oxygen species (ROS) were measured by fluorescence microscopy using DCFH2-DA staining. CSC-rich populations of A549 cells were generated, and CSC markers, and Akt signaling were determined by Western blot analysis and immunofluorescence. Molecular docking and molecular dynamics (MD) simulations were used to predict the possible binding of the compound to Akt protein. Results: In this study, we evaluated the effects of RES and MOS on lung cancer and its anti-CSC potential. Compared with RES, its analog MOS more effectively inhibited cell viability, colony formation, and induced apoptosis in all lung cancer cell lines (H23, H292, and A549). We further investigated the anti-CSC effects on A549 CSC-rich populations and cancer adherent cells (A549 and H23). MOS possesses the ability to suppress CSC-like phenotype of lung cancer cells more potent than RES. Both MOS and RES repressed lung CSCs by inhibiting the viability, proliferation, and lung CSC-related marker CD133. However, only MOS inhibits the CSC marker CD133 in both CSC-rich population and adherent cells. Mechanistically, MOS exerted its anti-CSC effects by inhibiting Akt and consequently restored the activation of glycogen synthase kinase 3β (GSK-3β) and decreased the pluripotent transcription factors (Sox2 and c-Myc). Thus, MOS inhibits CSC-like properties through the repression of the Akt/GSK-3β/c-Myc pathway. Moreover, the superior inhibitory effects of MOS compared to RES were associated with the improved activation of various mechanism, such as cell cycle arrest at G2/M phase, production of ROS-mediated apoptosis, and inhibition of Akt activation. Notably, the computational analysis confirmed the strong interaction between MOS and Akt protein. MD simulations revealed that the binding between MOS and Akt1 was more stable than RES, with MM/GBSA binding free energy of − 32.8245 kcal/mol at its allosteric site. In addition, MOS interacts with Trp80 and Tyr272, which was a key residue in allosteric inhibitor binding and can potentially alter Akt activity. Conclusions: Knowledge about the effect of MOS as a CSC-targeting compound and its interaction with Akt is important for the development of drugs for the treatment of CSC-driven cancer including lung cancer."
['Dentistry (all)'],"Evaluation of the chemical, physical, and biological properties of a newly developed bioceramic cement derived from cockle shells: an in vitro study  2023, The Author(s).Background: Tricalcium silicate is the main component of commercial bioceramic cements that are widely used in endodontic treatment. Calcium carbonate, which is manufactured from limestone, is one of the substrates of tricalcium silicate. To avoid the environmental impact of mining, calcium carbonate can be obtained from biological sources, such as shelled mollusks, one of which is cockle shell. The aim of this study was to evaluate and compare the chemical, physical, and biological properties of a newly developed bioceramic cement derived from cockle shell (BioCement) with those of a commercial tricalcium silicate cement (Biodentine). Methods: BioCement was prepared from cockle shells and rice husk ash and its chemical composition was determined by X-ray diffraction and X-ray fluorescence spectroscopy. The physical properties were evaluated following the International Organization for Standardization (ISO) 9917-1;2007 and 6876;2012. The pH was tested after 3 h to 8 weeks. The biological properties were assessed using extraction medium from BioCement and Biodentine on human dental pulp cells (hDPCs) in vitro. The 2,3-bis(2-methoxy-4-nitro-5-sulfophenyl)-5[(phenylamino)carbonyl]-2 H-tetrazolium hydroxide assay was used to evaluate cell cytotoxicity following ISO 10993-5;2009. Cell migration was examined using a wound healing assay. Alizarin red staining was performed to detect osteogenic differentiation. The data were tested for a normal distribution. Once confirmed, the physical properties and pH data were analyzed using the independent t-test, and the biological property data were analyzed using one way ANOVA and Tukey’s multiple comparisons test at a 5% significance level. Results: The main components of BioCement and Biodentine were calcium and silicon. BioCement’s and Biodentine’s setting time and compressive strength were not different. The radiopacity of BioCement and Biodentine was 5.00 and 3.92 mmAl, respectively (p < 0.05). BioCement’s solubility was significantly higher than Biodentine. Both materials exhibited alkalinity (pH ranged from 9 to 12) and demonstrated > 90% cell viability with cell proliferation. The highest mineralization was found in the BioCement group at 7 days (p < 0.05). Conclusions: BioCement exhibited acceptable chemical and physical properties and was biocompatible to human dental pulp cells. BioCement promotes pulp cell migration and osteogenic differentiation."
"['Surgery', 'Pediatrics, Perinatology and Child Health']","Development of liver inflammatory injury in biliary atresia: from basic to clinical research  2023, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.Biliary atresia (BA) is a severe cholangiopathy in infants. It is characterized by inflammatory fibro-obliteration of the intra- and extrahepatic bile ducts. Although the restoration of bile flow can be successful after Kasai operation, the rapid progression of liver fibrosis can continue, leading to cirrhosis. It is believed that the progression of liver fibrosis in BA is exacerbated by complicated mechanisms other than the consequence of bile duct obstruction. The fibrogenic cascade in BA liver can be divided into three stages, including liver inflammatory injury, myofibroblast activation, and fibrous scar formation. Recent studies have revealed that the activation of an immune response following bile duct injury plays an important role in promoting the inflammatory process, the releasing of inflammatory cytokines, and the development of fibrogenesis in BA liver. In this article, we summarized the evidence regarding liver inflammatory injury and the possible mechanisms that explain the rapid progression of liver fibrosis in BA."
['Multidisciplinary'],"Comparative genome features and secondary metabolite biosynthetic potential of Kutzneria chonburiensis and other species of the genus Kutzneria  2023, The Author(s).Actinobacteria are well known as a rich source of diversity of bioactive secondary metabolites. Kutzneria, a rare actinobacteria belonging to the family Pseudonocardiaceae has abundance of secondary metabolite biosynthetic gene clusters (BGCs) and is one of important source of natural products and worthy of priority investigation. Currently, Kutzneria chonburiensis SMC256T has been the latest type-strain of the genus and its genome sequence has not been reported yet. Therefore, we present the first report of new complete genome sequence of SMC256T (genome size of 10.4 Mbp) with genome annotation and feature comparison between SMC256T and other publicly available Kutzneria species. The results from comparative and functional genomic analyses regarding the phylogenomic and the clusters of orthologous groups of proteins (COGs) analyses indicated that SMC256T is most closely related to Kutzneria sp. 744, Kutzneria kofuensis, Kutzneria sp. CA-103260 and Kutzneria buriramensis. Furthermore, a total of 322 BGCs were also detected and showed diversity among the Kutzneria genomes. Out of which, 38 clusters showing the best hit to the most known BGCs were predicted in the SMC256Tgenome. We observed that six clusters responsible for biosynthesis of antimicrobials/antitumor metabolites were strain-specific in Kutzneria chonburiensis. These putative metabolites include virginiamycin S1, lysolipin I, esmeraldin, rakicidin, aclacinomycin and streptoseomycin. Based on these findings, the genome of Kutzneria chonburiensis contains distinct and unidentified BGCs different from other members of the genus, and the use of integrative genomic-based approach would be a useful alternative effort to target, isolate and identify putative and undiscovered secondary metabolites suspected to have new and/or specific bioactivity in the Kutzneria."
['Medicine (all)'],"Applications of Metformin in Dentistry—A review  2023 [The Author/The Authors]Metformin is a versatile drug with numerous medical uses. It is known primarily as an anti-hyperglycemic drug that has become the main oral blood-glucose-lowering medication for managing type 2 diabetes mellitus globally. Its use has been reported in a variety of oral conditions and dentistry in general. Recent clinical trials have indicated the effectiveness of adjunct topical application of metformin in improving the periodontal parameters of patients with diabetes and periodontitis. Additionally, studies have suggested that metformin stimulates odontogenic differentiation and mineral synthesis of stem cells in the tooth pulp. Metformin also stimulates osteoblast proliferation, decreases osteoclast activity and exerts regenerative effects on periodontal bone, thus making it a viable candidate for periodontal regeneration. Metformin monotherapy significantly enhances osseointegration of endosseous implants and has been reported to have anti-cancer effects on oral squamous cell carcinoma by impeding tumor progression. Animal studies have indicated that metformin improves orthodontic tooth movement and resists orthodontic appliance corrosion. This narrative review aims to provide a current summary of research highlighting the prospective uses of metformin in dentistry."
['Medicine (all)'],"Effects of ketogenic diet on health outcomes: an umbrella review of meta-analyses of randomized clinical trials  2023, The Author(s).Background: Systematic reviews and meta-analyses of randomized clinical trials (RCTs) have reported the benefits of ketogenic diets (KD) in various participants such as patients with epilepsy and adults with overweight or obesity. Nevertheless, there has been little synthesis of the strength and quality of this evidence in aggregate. Methods: To grade the evidence from published meta-analyses of RCTs that assessed the association of KD, ketogenic low-carbohydrate high-fat diet (K-LCHF), and very low-calorie KD (VLCKD) with health outcomes, PubMed, EMBASE, Epistemonikos, and Cochrane database of systematic reviews were searched up to February 15, 2023. Meta-analyses of RCTs of KD were included. Meta-analyses were re-performed using a random-effects model. The quality of evidence per association provided in meta-analyses was rated by the GRADE (Grading of Recommendations, Assessment, Development, and Evaluations) criteria as high, moderate, low, and very low. Results: We included 17 meta-analyses comprising 68 RCTs (median [interquartile range, IQR] sample size of 42 [20–104] participants and follow-up period of 13 [8–36] weeks) and 115 unique associations. There were 51 statistically significant associations (44%) of which four associations were supported by high-quality evidence (reduced triglyceride (n = 2), seizure frequency (n = 1) and increased low-density lipoprotein cholesterol (LDL-C) (n = 1)) and four associations supported by moderate-quality evidence (decrease in body weight, respiratory exchange ratio (RER), hemoglobin A1c, and increased total cholesterol). The remaining associations were supported by very low (26 associations) to low (17 associations) quality evidence. In overweight or obese adults, VLCKD was significantly associated with improvement in anthropometric and cardiometabolic outcomes without worsening muscle mass, LDL-C, and total cholesterol. K-LCHF was associated with reduced body weight and body fat percentage, but also reduced muscle mass in healthy participants. Conclusions: This umbrella review found beneficial associations of KD supported by moderate to high-quality evidence on seizure and several cardiometabolic parameters. However, KD was associated with a clinically meaningful increase in LDL-C. Clinical trials with long-term follow-up are warranted to investigate whether the short-term effects of KD will translate to beneficial effects on clinical outcomes such as cardiovascular events and mortality."
['Health Policy'],"Impact of prescription length supply policy on patient medication adherence in Thailand  2023, The Author(s).Background: Phramongkutklao Hospital is one of the largest military hospitals in Thailand. Beginning in 2016, an institutional policy was implemented in which medication prescription length was increased from 30 to 90 days. However, there have been no formal investigations into how this policy has impacted medication adherence among patients in hospitals. As such, this study evaluated how prescription length impacted medication adherence among dyslipidemia and type-2 diabetes patients who were treated at Phramongkutklao Hospital. Methods: This pre-post implementation study compared patients who received prescription lengths of 30 and 90 days based on information recorded in the hospital database between 2014 and 2017. Therein, we used the medication possession ratio (MPR) to estimate patient adherence. Focusing on patients with universal coverage insurance, we employed the difference-in-difference method to examine changes in adherence from before and after policy implementation, then conducted a logistic regression to test for associations between the predictors and adherence. Results: We analyzed data from a total of 2,046 patients, with equal amounts of 1,023 placed into the control group (no change to 90-day prescription length) and intervention group (change from 30 to 90-day prescription length). First, we found that increased prescription length was associated with 4% and 5% higher MPRs among dyslipidemia and diabetes patients in the intervention group, respectively. Second, we found that medication adherence was correlated with sex, comorbidities, history of hospitalization, and the number of prescribed medications. Conclusion: Increasing the prescription length from 30 to 90 days improved medication adherence in both the dyslipidemia and type-2 diabetes patients. This shows that the policy change was successful for patients in the hospital considered for this study."
['Complementary and Alternative Medicine'],"Effects of probiotics on pancreatic inflammation and intestinal integrity in mice with acute pancreatitis  2023, The Author(s).Background: Severe acute pancreatitis is a potentially life-threatening disease. Despite being a common disorder, acute pancreatitis lacks a specific treatment. The present study aimed to examine the effects of probiotics on pancreatic inflammation and intestinal integrity in mice with acute pancreatitis. Methods: Male ICR mice were randomly divided into 4 groups (n = 6 per group). The control group received two intraperitoneal (i.p.) injections of normal saline as a vehicle control. The acute pancreatitis (AP) group received two i.p. injections of L-arginine 450 mg/100 g body weight. AP plus probiotics groups received L-arginine to induce acute pancreatitis as above. In the single-strain and mixed-strain groups, mice received 1 mL of Lactobacillus plantarum B7 1 × 108 CFU/mL and 1 mL of Lactobacillus rhamnosus L34 1 × 108 CFU/mL and Lactobacillus paracasei B13 1 × 108 CFU/mL by oral gavage, respectively for 6 days starting 3 days prior to the AP induction. All mice were sacrificed 72 h after L-arginine injection. Pancreatic tissue was obtained for histological evaluation and immunohistochemical studies for myeloperoxidase, whereas ileal tissue was used for immunohistochemical studies for occludin, and claudin-1. Blood samples were collected for amylase analysis. Results: Serum amylase levels and pancreatic myeloperoxidase levels in the AP group were significantly higher than in controls and significantly decreased in probiotic groups compared with the AP group. Ileal occludin and claudin-1 levels were significantly lower in the AP group than in controls. Ileal occludin levels significantly increased, whereas ileal claudin-1 levels did not significantly change in both probiotic groups as compared with the AP group. The pancreatic histopathology showed significantly higher degree of inflammation, edema, and fat necrosis in the AP group, and these changes improved in mixed-strained probiotic groups. Conclusions: Probiotics, particularly the mixed-strain ones, attenuated AP via the reduction of inflammation and the maintenance of intestinal integrity."
['Multidisciplinary'],"The first-trimester serum high-temperature requirement protease A4 and uterine artery Doppler for the prediction of preeclampsia  2023, The Author(s).The objective of this study was to investigate the predictive value of serum high-temperature requirement protease A4 (HtrA4) and the first-trimester uterine artery in predicting preeclampsia in singleton pregnancy. Pregnant women at gestational age 11–13+6 weeks, who visited the antenatal clinic at King Chulalongkorn Memorial Hospital, Department of Obstetrics and Gynecology, Faculty of Medicine, Chulalongkorn University during April 2020–July 2021 were included. Serum HtrA4 levels and transabdominal uterine artery Doppler ultrasound were performed to evaluate this combination for calculating the predictive value of preeclampsia. While 371 singleton pregnant women enrolled in this study, 366 completed it. Thirty-four (9.3%) women had preeclampsia. Mean serum HtrA4 levels were higher in the preeclampsia group than in the control group (9.4 ± 3.9 vs 4.6 ± 2.2 ng/ml, p < 0.001). The mean uterine artery pulsatility index (UtA-PI) was higher in the group with early onset preeclampsia than in the control group (2.3 ± 0.5 vs 1.7 ± 0.5, p = 0.002). The sensitivity, specificity, positive predictive value (PPV), and negative predictive value (NPV) were 76.5%, 90.7%, 45.6%, and 97.4%, respectively, when using serum HtrA4 levels above 1.8 multiples of the median for the gestational age as a cut-off value for predicting preeclampsia. A combination of serum HtrA4 levels and UtA-PI > 95th percentile yielded sensitivity, specificity, PPV, and NPV of 79.4%, 86.1%, 37% and 97.6%, respectively, for the prediction of preeclampsia. A combination of serum HtrA4 levels and uterine artery Doppler in the first trimester had good sensitivity for predicting preeclampsia."
['Multidisciplinary'],"Author Correction: The 8-bromobaicalein inhibited the replication of dengue, and Zika viruses and targeted the dengue polymerase (Scientific Reports, (2023), 13, 1, (4891), 10.1038/s41598-023-32049-x)  2023, The Author(s).Correction to: Scientific Reports, published online 25 March 2023 In the original version of this Article Sarin Chimnaronk was incorrectly affiliated with ‘Infectious Diseases Translational Research Programme, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, Singapore.’ The correct affiliation is listed below. The Laboratory of RNA Biology, Institute of Molecular Biosciences, Mahidol University, Salaya Campus, Nakhon Pathom, 73170, Thailand. The original Article has been corrected."
"['Food Animals', 'Animal Science and Zoology']","Bacteriospermia and its antimicrobial resistance in relation to boar sperm quality during short-term storage with or without antibiotics in a tropical environment  2023, The Author(s).Background: In tropical environments, boar semen is prepared either from a boar on the same farm as the sow herd or collected in semen collection centers and then transported to other farms. Thus, the semen doses can be used for artificial insemination either immediately or preserved for 2–3 days. The present study investigated the bacteriospermia and its antimicrobial resistance in relation to boar sperm quality during short-term storage in semen extender with or without antibiotics in Thailand. M&M: In total, 20 Duroc ejaculates were collected. Each ejaculate was diluted in Beltsville Thawing Solution extender either with 0.25 g of gentamicin per liter (ANTIBIOTIC) or without gentamicin (NO-ANITIBIOTIC) to create semen doses containing 3,000 × 106 sperm/100 mL. These were stored at 17 °C for 4 days. Semen characteristics and total bacterial count (CFU per mL, log10) were measured after collection and during storage. Results: Sperm viability was decreased by 6.4% for every 1.0 log10 increase in total bacterial count (p = 0.026) and Staphylococcus spp. were the most frequently isolated across ejaculates. Throughout the 4 days of storage, sperm motility, viability and acrosome integrity in the ANTIBIOTIC group were higher than those in the NO-ANTIBIOTIC group (p < 0.05), while the total bacterial count was lower (1.9 ± 0.1 versus 3.9 ± 0.1 log10, respectively; p < 0.001). Without antibiotic supplementation, the total numbers of bacteria counted on days 2 and 3 of storage were higher than those determined on days 0 and 1 (p < 0.001). Differences in semen quality were detected on days 2 and 3 between the NO-ANTIBIOTIC and ANTIBIOTIC groups in high-viability semen (p < 0.05). However, no differences in sperm quality between the NO-ANTIBIOTIC and ANTIBIOTIC groups were detected in the low-viability semen on each storage day (p > 0.05). On the last day of preservation, Globicatella sanguinis (57.2%), Delftia acidovorans (18.9%) and Micrococcus spp. (5.9%) remained as the top three most abundant contaminants in the semen with antibiotic. Conclusion: Our findings contribute new insights toward reducing antibiotics as well as rational antibiotic use in the boar AI industry. The growth of bacteria was significantly greater only after 2 days of preservation in the semen without antibiotic. For semen doses diluted from highly viable ejaculates, it is possible to store for 2 days without any antibiotic supplementation. Moreover, bacterial counts increased at the end of storage in the presence of gentamycin, suggesting the loss of bacteriostatic properties of gentamicin to the growth of bacteria during storage."
"['Public Health, Environmental and Occupational Health']","Trends of cannabis use and related harms before and after legalization for recreational purpose in a developing country in Asia  2023, The Author(s).Background: Thailand was the first country in Asia to legalize the use and purchase of cannabis leaves in February 2021 and the whole plant in June 2022 after the 2019 allowance for medical purposes. The study explored trends in cannabis use in Thailand before and after the recreational cannabis allowance was imposed. Methods: Cannabis and other variables of substance use, cannabis use disorder, and attitude towards cannabis of the Thai population aged 18 to 65 years in 2019 (n = 5,002), 2020 (n = 5,389) and 2021 (n = 5,669) were obtained from annual surveys conducted in the last two months of each year by the Centre for Addiction Studies. The surveys were repeat cross-sectional surveys of the general population of Thailand. Repeated variables from at least two annual surveys were included for analysis using the Chi-square test and the t-test. Results: The prevalence of cannabis use in the past year had increased from 2.2% in 2019 to 2.5% and 4.2% in 2020 and 2021 respectively, while those of methamphetamine, alcohol, and tobacco use had decreased. Trends in past-year drinking/eating cannabis products had increased, especially among the middle age group (40–49 years) from 2.1% (95% confidence interval (CI): 1.3, 3.1) in 2019 and 1.1% (95% CI: 0.6, 1.9) in 2020 to 3.8% (95% CI: 2.8, 5.0) in 2021. The younger population aged 18–19 had an increase in cannabis smoking from 0.9% (95% CI: 0.1, 3.3) in 2019 to 2.0% (95% CI: 0.5, 5.1) and 2.2% (95% CI: 0.7, 5.1) in 2020 and 2021 respectively. Symptoms of cannabis use disorder among cannabis users increased from 2019 to 2020 and then reversed afterwards in 2021. Thais had greater health knowledge about the benefits and harms of cannabis and had attitudes toward more harm of cannabis in 2021; however, 35.6% or a third of the sample in 2021 truly believed that cannabis was a cure for cancer, and 23.2% or one-fourth were uncertain or did not believe that cannabis was addictive. Conclusions: Although most of the substances had a lower prevalence of use during the COVID-19 pandemic in Thailand, cannabis had a higher use after legalization. Thai youth had a growing trend to smoke cannabis."
['Multidisciplinary'],"Author Correction: Intradermal needle-free injection prevents African Swine Fever transmission, while intramuscular needle injection does not (Scientific Reports, (2023), 13, 1, (4600), 10.1038/s41598-023-31199-2)  2023, The Author(s).Correction to: Scientific Reports, published online 21 March 2023 The original version of this Article contained errors in the Material and methods section, under the subheading ‘Infectious inoculums’, where “The ASF genotype II virus used in this study originated from infected pigs during a field outbreak in Thailand in 2021.” now reads: “The inoculum used in the study originated from infected pigs during a field outbreak in Thailand in 2022.” Furthermore, under the subheading ‘Study design’ of the same section, the following sentences have been removed: “All animal procedures were performed in compliance with the recommendations of the Guide for the Care and Use Laboratory Animal of the National Research Council of Thailand, according to the protocol reviewed and approved by the Chulalongkorn University Animal Care and Use Committee under protocol number 2031015. All methods were performed in accordance with the relevant guidelines and regulations.” Lastly, the Acknowledgements section contained an error due to an incorrect grant fund number. “This Research is funded by Thailand Science research and Innovation Fund Chulalongkorn University (FOOD66310018), Chulalongkorn University for Research Unit; Swine Viral Evolution and Vaccine Development Research Unit (GRU 3310160014), and Second Century Fund (C2F) for postdoc fellowship from Chulalongkorn University, Thailand.” now reads: “This Research is funded by Chulalongkorn University for Research Unit; Swine Viral Evolution and Vaccine Development Research Unit (GRU 3310160014), and Second Century Fund (C2F) for postdoc fellowship from Chulalongkorn University, Thailand. The authors are thankful to a technical assistance in a satellite laboratory.” The original Article has been corrected."
['Dentistry (all)'],"Effects of blue-light LED toothbrush on reducing dental plaque and gingival inflammation in orthodontic patients with fixed appliances: a crossover randomized controlled trial  2023, The Author(s).Background: Patients with fixed orthodontic appliances have higher plaque accumulation and gingival inflammation. Our aim was to compare the effectiveness of a light emitting diode (LED) toothbrush with a manual toothbrush in reducing dental plaque and gingival inflammation in orthodontic patients with fixed appliances, and to investigate the effect of the LED toothbrush on Streptococcus mutans (S. mutans) biofilm in vitro. Methods: Twenty-four orthodontic patients were recruited and randomly assigned into 2 groups: (1) started with manual and (2) started with LED toothbrushes. After a 28-day usage and 28-day wash-out period, the patients switched to the other intervention. The plaque and gingival indices were determined at baseline and 28 days after each intervention. The patients’ compliance and satisfaction scores were collected using questionnaires. For the in vitro experiments, S. mutans biofilm was divided into 5 groups (n = 6) with 15-, 30-, 60-, or 120-sec LED exposure, and without LED exposure as a control group. Results: There was no significant difference in the gingival index between the manual and LED toothbrush groups. The manual toothbrush was significantly more effective in reducing the plaque index in the proximal area on the bracket side (P = 0.031). However, no significant difference was found between the two groups in other areas around the brackets or on the non-bracket side. After LED exposure in vitro, the percentages of bacterial viability after LED exposure for 15–120 s were significantly lower compared with the control (P = 0.006). Conclusion: Clinically, the LED toothbrush was not more effective in reducing dental plaque or gingival inflammation than the manual toothbrush in orthodontic patients with fixed appliances. However, the blue light from the LED toothbrush significantly reduced the number of S. mutans in biofilm when it was exposed to the light for at least 15 s in vitro. Clinical Trial Registration: Thai Clinical Trials Registry (TCTR20210510004). Registered 10/05/2021."
