Labels,Title_Abstract
"['Electronic, Optical and Magnetic Materials', 'Ceramics and Composites', 'Process Chemistry and Technology', 'Surfaces, Coatings and Films', 'Materials Chemistry']","Sintering behavior and mechanical properties of hydroxyapatite ceramics prepared from Nile Tilapia (Oreochromis niloticus) bone and commercial powder for biomedical applications  2021 Elsevier Ltd and Techna Group S.r.l.In this work, Nile tilapia (Oreochromis niloticus) bone was calcined at 800 °C for 5 h in an air atmosphere to obtain hydroxyapatite powder (FB powder). The elemental composition, phase structure, and morphology of the FB powder were investigated and compared with commercial hydroxyapatite powder (SM powder). The FB-powder exhibited 1.01 at. % of Mg while the SM-powder showed Mg in ppm-level. Carbonate groups were detected in the two powders. Both HAp and β-tricalcium phosphate (β-TCP) structures were found in the FB powder, but the SM powder exhibit only the HAp phase. Irregular-shaped particles were observed in the FB powder. After the two HAp powders were sintered at 1200 °C and 1250 °C for 2 h (FB-1200, FB-1250, SM-1200, and SM-1250), the β-TCP intensity peaks of the FB-ceramic samples significantly increased with increasing sintering temperature. The highest relative density, well-packed grains, and β-TCP stabilization by Mg at the Ca5 site of the FB-1250 structure were the dominant factors governing the highest mechanical properties. Although high density was observed in the SM-1200 sample, Vickers hardness of the SM-1200 sample is lower than the FB-1250 sample. This may be attributed to the partial decomposition of HAp into β-TCP, α-tricalcium phosphate (α-TCP), and Ca10(PO4)6O phases. In addition, the increase of grain size was the main factor that governs the increasing compressive strength and Young's modulus instead of density and phase decomposition of the SM-ceramic samples."
"['Environmental Engineering', 'Waste Management and Disposal', 'Management, Monitoring, Policy and Law']","Toward sustainable stormwater management: Understanding public appreciation and recognition of urban Low Impact Development (LID) in the San Francisco Bay Area  2021 Elsevier LtdIn the United States, regulators, planners, and designers have promoted Low Impact Development (LID) as a landscape-based approach to better manage urban stormwater for ecological benefits. However, the projects have often failed to achieve positive public responses due to their unattractive and unkempt appearances. This study provides empirical insights into public perception of urban LID practices by studying user reactions to 16 sites located in the San Francisco Bay Area—eight with LID design and eight with conventional landscape design. Most of the 502 respondents, although expressing some misconceptions and limited stormwater knowledge, showed their appreciation and recognition of the LID landscapes. This finding implies that the implementation of new LID facilities can be continued and expanded without serious concern about strong public resistance, and suggests that the design of these existing LID sites can serve as models for the future projects in the San Francisco Bay Area, along with other urban areas. The study confirms the important role of picturesque beauty, naturalness, and neatness in satisfying public expectations, especially for aesthetic and ecological landscapes. Interestingly, interpretive signs appeared to be the preferable means for motivating stormwater education and the powerful means for producing positive public reactions to LID sites, suggesting the potential of urban LID projects as the venues for public education and outreach. The study not only emphasizes the alignment of aesthetics and ecology to enhance public satisfaction, but also promotes the aesthetic qualities and didactic opportunities as the essential components of LID implementation."
"['Biotechnology', 'Biophysics', 'Biomedical Engineering', 'Electrochemistry']","Online and offline preconcentration techniques on paper-based analytical devices for ultrasensitive chemical and biochemical analysis: A review  2021 Elsevier B.V.Microfluidic paper-based analytical devices (μPADs) have attracted much attention over the past decade. They embody many advantages, such as abundance, portability, cost-effectiveness, and ease of fabrication, making them superior for clinical diagnostics, environmental monitoring, and food safety assurance. Despite these advantages, μPADs lack the high sensitivity to detect many analytes at trace levels than other commercial analytical instruments such as mass spectrometry. Therefore, a preconcentration step is required to enhance their sensitivity. This review focuses on the techniques used to separate and preconcentrate the analytes onto the μPADs, such as ion concentration polarization, isotachophoresis, and field amplification sample stacking. Other separations and preconcentration techniques, including liquid-solid and liquid-liquid extractions coupled with μPADs, are also reviewed and discussed. In addition, the fabrication methods, advantages, disadvantages, and the performance evaluation of the μPADs concerning their precision and accuracy were highlighted and critically assessed. Finally, the challenges and future perspectives have been discussed."
"['Chemistry (all)', 'Environmental Chemistry', 'Chemical Engineering (all)', 'Industrial and Manufacturing Engineering']","Strongly coupled tungsten oxide/carbide heterogeneous hybrid for ultrastable aqueous rocking‐chair zinc-ion batteries  2021 Elsevier B.V.Aqueous Zinc-ion batteries (ZIBs) are recognized as the most pivotal competitor of lithium-ion batteries due to their abundant reserves, remarkable safety and affordable cost. However, the uncontrollable dendritic growth and extremely low utilization (<5%) of zinc metal anode severely limit the practicality and energy density of ZIBs. Herein, a novel rocking-chair ZIBs with excellent cycling stability and high energy density is developed via employing tungsten oxide/carbide (WO3/WC) layered heterogeneous hybrid with strong-coupling effect as the intercalated anode and MnO2/graphite cathode. Benefiting from the favorable interface energy and electronic coupling with prominent charge-transfer between WO3 and WC, the WO3/WC//Zn batteries deliver admirable capacity of 164 mAh g−1 under 0.1 A g−1 with suitable Zn2+ intercalated potential of 0.43 V (vs. Zn2+/Zn), long-term cyclability with 90.2% after 1000 cycles under 1 A g−1, and reversible Zn2+ intercalation behavior. Consequently, the assembled WO3/WC||MnO2/graphite rocking-chair ZIBs offer excellent capacity of 69 mAh g−1 at 0.1 A g−1, impressive cyclic stability (100% after 10,000 cycles) and exceptional energy density of 85 Wh kg−1, suppressing most of reported rocking‐chair ZIBs. Therefore, this research provides a novel insight for designing safe and high-efficient ZIBs."
['Aquatic Science'],"Detection and identification of a fish pathogen Flavobacterium columnare using specific monoclonal antibodies  2021 Elsevier B.V.Preparations of outer membrane proteins (OMPs) obtained from pathogenic Flavobacterium columnare were used as antigens to produce monoclonal antibodies (MAbs). Five MAbs bound to different antigens were selected, four of which bound to only F. columnare, and one demonstrated cross-reactivity with a closely related species F. indicum. Immunohistochemical assay using two F. columnare specific MAbs revealed the areas of bacterial infection in various tissues of fish such as gill, epithelium, and intestine at 24 h. post-infection. Sensitivity detection by dot blotting assay ranged from 103 to 104 cfu/dot. By combining the four specific MAbs, however, the detection limit increased to 5 × 102 cfu/dot in which close to the PCR assay. Experimental infection of F. columnare in guppies (Poecilia reticulata) by immersion, resulted in a mortality rate of 100% within 48 h. post-challenge. All 15 infected fish samples demonstrated positive results in PCR, dot blots, and immunohistochemistry. Hence, the MAbs generated in this study represent a simple, fast, specific, and low-cost immunological tool for the direct detection of F. columnare without the requirement for bacterial isolation as in conventional characterization by biochemical tests or DNA isolation as in PCR assays."
"['Environmental Science (all)', 'Earth and Planetary Sciences (all)']","Supporting Clean Energy in the ASEAN: Policy Opportunities from Sustainable Aviation Fuels Initiatives in Indonesia and Malaysia  Published under licence by IOP Publishing Ltd.Sustainable aviation fuels is a strategic long-term solution for zero-carbon aviation industry by 2050, thus underscoring the need to accelerate the deployment through reforms in the relevant key areas. Aligned to the agenda, this paper aims to study the policy opportunities for drop-in sustainable aviation fuel (SAF) deployment in the ASEAN by considering the initiatives undertaken. by Indonesia and Malaysia. Four areas are used as coding framework to assess the current status, challenges, and policy opportunities, namely (1) policy, strategy, and reforms; (2) standards and certification system; (3) economic instruments; and (4) international integration. First, the current status and challenges within each country is assessed. Indonesia has shown a more command-and-control approach with an upfront SAF blending mandate. However, it needs to be supported by several compliance measures. Malaysia, on the other hand, has conducted country assessments but no SAF-specific policy has been issued yet. Both countries still lack the economic instruments, while international integration is still relatively under-explored with only limited inter-regional partnerships. As the biggest palm-oil producing countries, Indonesia and Malaysia possess enormous potentials to lead the region in deploying SAF, thus more initiatives are urged."
"['Immunology and Allergy', 'Immunology', 'Infectious Diseases']","Lipid nanoparticles enhance the efficacy of mRNA and protein subunit vaccines by inducing robust T follicular helper cell and humoral responses  2021 Elsevier Inc.Adjuvants are critical for improving the quality and magnitude of adaptive immune responses to vaccination. Lipid nanoparticle (LNP)-encapsulated nucleoside-modified mRNA vaccines have shown great efficacy against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), but the mechanism of action of this vaccine platform is not well-characterized. Using influenza virus and SARS-CoV-2 mRNA and protein subunit vaccines, we demonstrated that our LNP formulation has intrinsic adjuvant activity that promotes induction of strong T follicular helper cell, germinal center B cell, long-lived plasma cell, and memory B cell responses that are associated with durable and protective antibodies in mice. Comparative experiments demonstrated that this LNP formulation outperformed a widely used MF59-like adjuvant, AddaVax. The adjuvant activity of the LNP relies on the ionizable lipid component and on IL-6 cytokine induction but not on MyD88- or MAVS-dependent sensing of LNPs. Our study identified LNPs as a versatile adjuvant that enhances the efficacy of traditional and next-generation vaccine platforms."
"['Geography, Planning and Development', 'Building and Construction', 'Urban Studies']","Reliability Quantification of Railway Electrification Mast Structure Considering Buckling Copyright  2021 Kaewunruen, Ngamkhanong and Ren.This paper aims to quantify and assess the reliability of mast structures as a part of ensuring structure safety. The mast structure is a basic aspect of the overhead line electrification equipment (OHLE) used in railway systems. This structure is very important as the failure of structure leads to the failure of an electric system that supplies the power to the train. To ensure structural safety and reliability, this paper thus analyses the reliability index of the mast, stay tube, and bracket tube structures. According to Eurocode, buckling resistance under compression of these parts were calculated based on specific material properties, and the load condition of these structures is based on Australian Railcorp document TMC331. In this paper, the strength load combination with the wind loading on the wire at 45° on the track is considered in particular as being the worst load combination for structures to bear, and the random variables used to affect reliability probabilistic analysis. Various parameters including self-weight, wind load, dimension parameters, materials, geometrical properties are taken into consideration. Statistical models of these parameters are taken from previous studies. The reliability index value was calculated via quantification of structure reliability using the first-order reliability method (FORM). Finally, a sensitivity analysis is used to evaluate the impacts of yield strength, length, cross-section, density, and load combination on reliability. The obtained results show that increasing length of structure can potentially reduce the reliability of mast structure to buckling resistance while the density of material also plays a major role in the reliability index. The findings will provide the structural safety criteria of the railway mast structure and improve the standard design to mitigate the risks and unplanned maintenance due to the uncertainties."
"['Food Science', 'Endocrinology, Diabetes and Metabolism', 'Nutrition and Dietetics']","Sprout Caffeoylquinic Acid Profiles as Affected by Variety, Cooking, and Storage Copyright  2021 Khaksar, Cheevarungnapakul, Boonjing and Sirikantaramas.Various health-promoting properties inherent to plant-based foods have been attributed to their rich bioactive compounds, including caffeoylquinic acids (CQAs). The potential health benefits of CQAs have been well-documented. While sprouts are widely recognized as health-promoting foods owing to their high phytonutrient content, our knowledge regarding the effect of cooking and storage, commonly practiced by consumers, on the CQA content remains limited. First, sunflower sprouts were found to have the highest total CQA content (~ 22 mg/g dry weight) out of 11 commonly available sprouts. Then, the effect of variety, cooking, and low-temperature storage on the CQA profile of sunflower sprouts was investigated. Among the four different varieties of sunflower sprouts, variety 1 harbored the highest total CQA content. Notably, cooking adversely affected the CQA content of sunflower sprouts relative to the uncooked samples in a time-dependent manner, possibly due to the heat sensitivity of CQAs. Under simulated home-refrigeration storage conditions, we observed a significant decline in the content of major CQA compounds (5-monoCQA and 3,5-diCQA) at days 10 and 13 of storage. The results obtained herein provide consumers and food industrialists with increased insight into the effect of cooking and refrigeration on the CQA content of sunflower sprouts."
"['Catalysis', 'Electrochemistry']","Engineering of Battery Type Electrodes for High Performance Lithium Ion Hybrid Supercapacitors  2021 Wiley-VCH GmbHThe researchers across the globe are working on improvement in energy density of supercapacitor without compromising its inherent supercapacitive properties.[1–4] The upgraded hybrid supercapacitor is derived from a battery type anode, a capacitive type cathode and organic electrolyte. However, the performance of hybrid supercapacitor is limited by the imbalance kinetics between the anode and cathode due to sluggish Faradic reaction of anode materials and less charge storage capacity of cathode materials. The design and development of lithium ion hybrid supercapacitor (LIC) can be possible by engineering anode, cathode and electrolyte materials. In this review, we focus on the evolution of anode materials for LICs fabrication. Different strategies to balance the kinetics between the cathode and the anode have already been reported, such as the engineering of novel materials and fabrication of different nanoarchitectures. LICs have been fabricated by tailoring different nanoarchitectures such as particles (0D), nanorods/nanowires/nanotubes (1D), thin sheets (2D) and hierarchical architectures (3D). The fabrication of nanostructured active materials with desired morphology (0D, 1D, 2D and 3D) and sizes with high aspect ratios facilitate fast lithium-ion insertion and extraction. The anode materials are divided into three types (i) lithium insertion reaction mechanism (ii) conversion reaction mechanism (iii) and the alloying reaction mechanism. The lithium insertion reaction-based materials have high stability whereas less capacity and energy density. In contrast to this, the conversion type electrodes have high energy density but low stability. Alloying type materials have ultra-high energy density while very low stability and reversibility. Hence, for getting high performance LIC all above mentioned aspects are required to be considered."
"['Renewable Energy, Sustainability and the Environment', 'Building and Construction', 'Environmental Science (all)', 'Strategy and Management', 'Industrial and Manufacturing Engineering']","Incorporation of diethyl ether production to existing bioethanol process: Techno-economic analysis  2021 Elsevier LtdThe decline of bioethanol consumption can jeopardize the future of bioethanol producers. This research aims to design the conversion process of ethanol into a more versatile and valuable product, e.g., diethyl ether (DEE). To produce DEE, two types of ethanol can be utilized. Previously, the anhydrous ethanol was tested experimentally via catalytic dehydration on the Ru-HBZ catalyst. Satisfactory results were obtained, particularly acetaldehyde was not formed in the reaction. Herein, the catalytic experiment is extended using hydrous ethanol as feed resulting in an observable amount of acetaldehyde. These experimental results are implemented in the design of DEE production processes. Three production cases are investigated including the utilization of the anhydrous ethanol (Case I) and the utilization of the hydrous ethanol (Cases II and III). The most profitable process is obtained in Case I with the pay-out period of 4 years and % IRR (percentage of internal rate of return) of 55%. Acetaldehyde appears problematic in the DEE purification in Case II – the process is not profitable if distillation is selected for acetaldehyde removal. By implementing adsorption for the acetaldehyde removal, the process in Case III becomes profitable which is comparable to Case I. In addition, about a 5% reduction in the CO2 emission and a 7% gain in the energy utilization efficiency are observed in Case III. Finally, the utilization of hydrous ethanol (Case III) can be more attractive when the difference in selling prices of the hydrous and the anhydrous ethanols is more than 50%."
"['Ceramics and Composites', 'Mechanics of Materials', 'Polymers and Plastics', 'Metals and Alloys']","Raman spectroscopy investigation of a manganese oxide layer caused by water corrosion on an IrMn thin film Copyright  2021 by ASTM International.Raman spectroscopy was used to identify a manganese oxide layer established on iridium manganese (IrMn) thin films. A thin manganese oxide layer on the IrMn surface was created by dropping deionized (DI) water for 30 min. Field emission scanning electron microscope and Raman spectroscopy with a 532-nm laser wavelength were used to investigate the DI-water–exposed IrMn surface. The intensity of the Raman laser beam, varied from 0.05 to 50 mW, was carefully optimized to avoid laser-induced heat effects on the manganese oxide layer and IrMn thin film. The results showed that the laser-induced heat produced an α-Mn3O4 phase on the IrMn surface and a manganese oxide layer at 25 mW. Raman optimization was used to investigate the DI-water corrosion and manganese oxide structures on different areas of the IrMn surface."
"['Architecture', 'Civil and Structural Engineering', 'Building and Construction', 'Automotive Engineering', 'Transportation', 'Arts and Humanities (miscellaneous)', 'Safety, Risk, Reliability and Quality', 'Safety Research', 'Computer Science Applications']","DEVELOPMENT OF A DISASTER RISK PROFILE IN THE PUBLIC HEALTHCARE SYSTEM DURING FLOOD SITUATION: A CASE STUDY OF NAKHON SAWAN CITY MUNICIPALITY, NAKHON SAWAN PROVINCE, THAILAND  2021 WIT Press.The United Nations Office implemented the disaster risk profile idea for disaster risk reduction!as one of the tools in the development and country's disaster risk reduction. Due to the worldwide agreement, the Sendai Framework of Disaster Risk Reduction 2015-2030 has one of the priority actions to understand the risk before taking further steps to plan and operate. Furthermore, the knowledge of the emergency management has the topic of the critical infrastructure that needs to be protected to make it operate as usual during the emergency to prevent the worst case. The public healthcare system is one of these critical infrastructures. This research followed this concept and focused on the disaster problem in Thailand, which its major disaster type is a flood. The data from the Department of Disaster Prevention and Mitigation, Ministry of Interior, reported that during the fiscal year of 2010-2019, 48,543 THB of government expenditure on the emergency help cost was used to ease the flood disasters. Thus, this research paid attention to the development of the disaster risk profile in the public healthcare system during the flood situation. The study area was Nakhon Sawan Municipality, Nakhon Sawan Province, Thailand, one of the significantly affected areas from the 2011 Thailand floods. The main target referred to the operation during the 2011 floods in the study area. This research applied the!BPMN 2.0 to understand the operation process and the cooperation during the flood situation. The model could explain the function and responsibility of each organization and the disaster risk profile, by focusing on the operational level during the flood situation. The outcome of this was the risk profile and the suggestion to conduct the policy in the next step."
['Surgery'],"The crest injection technique for glabellar line correction and the paracentral artery Copyright  2021 The Authors.Summary: The glabella is a zone that carries a high risk of blindness after performing filler injections. The arteries beneath the glabellar lines were investigated by meticulous dissections in 30 geriatric embalmed cadavers with latex injections into the arterial system. The results showed that the supratrochlear artery, a direct branch of the ophthalmic artery, ascended from the muscular layer of the medial eyebrow along the medial canthal vertical line of the intercanthal vertical zone (53 in 60 hemifaces, or 88%). The dominant single paracentral artery from the radix artery was found within the radix vertical zone (eight out of 30 glabellae, or 27%). Among these, the dominant paracentral artery was near the midline in two cadavers and arose along the radix vertical line in six cadavers. The dominant paracentral artery may be the cause of ocular complications during injections of glabellar lines between the medial eyebrows, especially at the radix vertical lines. The supratrochlear artery might cause ocular complications when an injection is performed close to the medial eyebrows. Pinching to create a skin crest and evert glabellar line for a precise injection is recommended to temporarily occludethe paracentral artery."
"['Physics and Astronomy (all)', 'Polymers and Plastics', 'Organic Chemistry', 'Materials Chemistry']","Molecularly imprinted polymers for the extraction and determination of water-soluble vitamins: A review from 2001 to 2020  2021 Elsevier LtdMolecularly imprinted polymers (MIPs) have been developed as alternative materials or artificial receptors to antibodies, with good memory as template molecules, and have received tremendous attention in various applications. MIPs have been applied for chemical and biological templates due to properties such as chemical and thermal stability, high specificity, high selectivity, reusability, and reproducibility. These attractive properties have resulted in MIPs being considered materials for template separation and determination in complex samples. Water-soluble vitamins are important compounds that are involved in many metabolic processes to maintain body homeostasis. Insufficiency/deficiency of these vitamins, especially in underdeveloped/developing countries, leads to many health problems. In this review, we present the progression of each water-soluble vitamin imprinted polymer in terms of MIP-based extraction, magnetic MIP-based extraction and MIP-based sensors from 2001 to 2020. Finally, challenges and future perspectives of MIPs in this field are discussed."
['Obstetrics and Gynecology'],"Prevalence of pre-sarcopenia among postmenopausal women younger than 65 years  2021 Lippincott Williams and Wilkins. All rights reserved.Objective:Sarcopenia is associated with high morbidity and mortality in older women. Early detection and intervention during the postmenopausal period were hypothesized to help maintain muscle mass and performance. Although the Asian Working Group has developed guidelines for sarcopenia management, the condition has not been sufficiently investigated in the middle-Aged cohort of the Asian population. This study aimed to measure the prevalence of pre-sarcopenia and sarcopenia in middle-Aged postmenopausal women and to determine the factors associated with low muscle mass.Methods:In this cross-sectional study conducted in the Menopause Clinic, King Chulalongkorn Memorial Hospital, we used the bioelectrical impedance analysis method to determine the appendicular muscle mass using a body composition analyzer (TANITA MC980 Plus). Appendicular muscle mass index, handgrip strength, and 6-m gait speed were measured in 340 women aged 45 to 65 years. Hormonal profiles, anthropometric data, and relevant history were recorded.Results:The mean age of the study participants and time since menopause were 57.8 ± 4.5 years and 9.4 ± 5.5 years, respectively. The proportion of pre-sarcopenic, sarcopenic, and nonsarcopenic women were 11.8%, 2.7%, and 85.6%, respectively. A body mass index ≤ 20 kg/m2had the strongest correlation with low muscle mass (odds ratio 7.1; 95% confidence interval 3.0-16.8, P < 0.001).Conclusion:Nearly 12% of Thai middle-Aged postmenopausal women were pre-sarcopenic. Early detection of symptoms of pre-sarcopenia and maintenance of a healthy body mass index may reduce the burden of this condition for middle-Aged and older women."
"['Software', 'Human-Computer Interaction', 'Computer Vision and Pattern Recognition', 'Computer Networks and Communications']","Core slide defect reduction of PVC tape by Six Sigma approach  2021 ACM.The telescope tape is one of the problems in the case study PVC tape factory. Historical data in 2021 perform the Telescope problem that occurs when transporting ships for a long time and the cumulative heat is a catalyst of Telescoping. The Six Sigma approach was applied to improve the process under five phases (DMAIC) to remedy this problem. Therefore, the researcher studied the process, analyzed the results from the cause-and-effect matrix, analyzed the potential causes of issues, and FMEA prioritized the rationales to solve. The experiment results revealed that adjusting the adhesive thickness and nip-pressure in the coating process were causes of high winding tension and Telescoping. Moreover, ageing temperature and time before cutting into tape can inhibit Telescope movement. After improvement by adjusting parameters in the process, the height of the core is downshifted and is in the manufacturing standard. Besides, the process capability was improved to Cp = 2.14 and Cpk = 1.35, which passed the 1.33 acceptance criteria of the factory. As a result, the improvement can reduce the occurrence of Telescope tape from 40% to 0% of the current waste."
"['Immunology and Allergy', 'Rheumatology', 'Immunology']","Immunogenicity, safety and reactogenicity of a heterogeneous booster following the CoronaVac inactivated SARS-CoV-2 vaccine in patients with SLE: A case series  2021 BMJ Publishing Group. All rights reserved.Since the COVID-19 pandemic, CoronaVac, an inactivated SARS-CoV-2 vaccine, has been widely deployed in several countries for emergency use. However, the immunogenicity of the inactivated vaccine was relatively lower when compared to other vaccine types and was even more attenuated in autoimmune patients with rheumatic disease. A third-dose SARS-CoV-2 vaccination in immunosuppressed population is recommended in order to improve immune response. However, the data were limited to those initially received mRNA or viral vector SARS-CoV-2 vaccine. Thus, we aimed to describe the safety, reactogenicity and immunogenicity of patients with systemic lupus erythematosus (SLE) who received a heterogenous booster SARS-CoV-2 vaccine following the initial CoronaVac inactivated vaccine series. Our findings support that the third booster dose of mRNA or viral vector vaccine following the inactivated vaccine is well tolerated and elicited a substantial humoral and cellular immune response in inactive patients with SLE having maintenance immunosuppressive therapy without interruption of immunosuppressive medications."
['Social Sciences (all)'],"A comparison of students’ competencies of thai and international documents  2021 Kasetsart University.International policy documents address competencies as required tools in education to promote students’ well-being. In the beginning phase of curriculum development in Thailand, The Office of the Education Council (2019) launched research for implementing competency-based curriculum. To compare three frameworks, this documentary research analyzed the differences and similarities between the core competencies in Thai document and the two above-mentioned international documents. The number of consistent competencies in the Thai document compared to the documents by the United Nations Educational, Scientific and Cultural Organization (UNESCO) and the Organization for Economic Co-operation and Development (OECD) were counted and then transformed into percentages for comparison. The findings showed that the proposed Thai competencies were more consistent with the OECD’s framework (56.25%) than UNESCO’s framework. The most consistent competencies between the Thai document and the other two frameworks were life skills and personal growth and collaboration, teamwork, and leadership (16.67%). In terms of differences, the Thai document integrated competencies unique to the Thai context, such as considering the sufficiency economy, efficiency economy and applying knowledge to design and create creative products through professional ethics and social responsibility. Curriculum developers and stakeholders in Thailand should consider the outstanding differences among the three frameworks in developing the curriculum for the Thai context."
['Social Sciences (all)'],"Development and testing of a metacognition scale using computer multimedia for nursing students: An application of multidimensional item response theory  2021 Kasetsart University.The aims of this research were to develop and test a metacognition scale using computer multimedia for nursing students (MSCM-NS) by applying the Multidimensional Item Response Theory (MIRT). The research was carried out in 2 phases: Phase 1 Instrument Development and Phase 2 Quality Assessment. The participants consisted of 600 fourth-year nursing students in Year 2018 who were selected using multi-stage sampling. Multidimensional analysis and confirmatory factor analysis were performed to analyze the data. The results showed that (1) the MSCM-NS consisted of a 21-item objective test with 3 choices and a 3-item subjective test, and (2) the IOC was between 0.6–1; the OUTFIT MNSQ (unweighted mean square) value was between 0.52–1.36 and the INFIT MNSQ (weighted mean square) value was between 0.51–1.38; the marginal reliability for response pattern scores was.65, the multidimensional approach was a more fitting model than the composite approach (multidimensional approach: G2 = 24,772.99, AIC = 24,820.99, and composite approach: G2= 24,791.28, AIC = 24,835.28, x2 = 18.29, df = 2, p <.05), and the consecutive approach (G2 = 24,792.16, AIC = 24,838.16, x2 = 19.17, df = 1, p <.05), which indicates that the metacognition scale for nursing students had the highest multidimensional construct validity. In addition, the results of confirmatory factor analysis show that the metacognition model was consistent of empirical data (x2 = 7.724, df = 8, p =.461, GFI =.996, AGFI =.989, RMSEA =.000)."
['Social Sciences (all)'],"“Macbeth Effect”: The link between physical cleanliness and moral judgement  2021 Kasetsart University.Fourteen years ago, a series of studies by Zhong and Liljenquist (2006) revealed that threatened morality fuels physical cleansing. This so-called Macbeth effect demonstrated that washing one’s hands protected against physical contamination and also alleviated guilt after unethical behaviour. This moral cleansing behaviour retrieved moral self-worth as a means to take responsibility for past misdeeds and bridged the gap between moral self-concepts and perceived self-imagery as a counter-balance to elicit well-being. Extant research on moral cleansing presents a huge gap in the literature. A systematic review was undertaken to examine empirical studies that addressed the link between physical cleanliness and morality. Results showed that physical cleansing and the feeling of cleanliness have the capability to ameliorate one’s guilt after immoral behaviour, reduce prosocial behaviour by changing ethical standards and even promote a clean slate effect. However, failure studies of the Macbeth effect also exist due to disparities in culture, moral identity and methodological limitations. Future research scenarios are offered."
['Social Sciences (all)'],"Social returns on investment for doctor of philosophy program in educational measurement and evaluation  2021 Kasetsart University.This study aimed to: (1) investigate and develop impact mapping, indicators, financial proxies, and tool used in the measurement of Social Returns on Investment (SROI) and (2) evaluate SROI for Doctor of Philosophy Program in Educational Measurement and Evaluation. Methods: Evaluation research with mixed methods design was conducted. Applying SROI principles, in-depth interview was conducted with the stakeholders in the production of Ph.D. graduates based on theory of change. Indicators of impact were developed, and the financial proxies – the qualitative values created by the program, were assigned to the impact. These values were subsequently calculated to compare with a monetary value of resources invested in undertaking the program’s activities to assess the social returns achieved in every baht invested in the production of Ph.D. graduates. SROI analysis was operated using impact values, discount rate and SROI ratio. The data were collected from 102 Ph.D. graduates of Educational Measurement and Evaluation Program, Chulalongkorn University. Findings: (1) Impact Mapping. It was found that the inputs consisted of personal investment and social cost. The activities, output, outcomes, impacts were comprised of 6, 4,16 and 10 components respectively. There were 27 indicators of impacts, which could be used in developing the financial proxies. The measurement and evaluation tool of SROI for the production of Ph.D. graduates was a questionnaire, which had the appropriate quality. and (2) The SROI was 23.04 which provided an entailing return of 12.07 to their organizations, 3.65 to the government and 7.31 to themselves and their families."
['Social Sciences (all)'],"Development of a process to change teachers’ misconceptions in using portfolio for elementary school student assessment  2021 Kasetsart University.The purposes of the present research were to develop a process to change teachers’ misconceptions in using portfolio for elementary school student assessment, and to examine its effectiveness. Participants were divided into two subgroups, i.e., (1) the experimental group of 20 elementary school teachers who participated in the developed process, and (2) the control group of 20 elementary school teachers who did not. Research instruments were a questionnaire and a manual for changing teachers’ misconceptions. Data were analyzed by using mean and standard deviation, and t-test. Results were as follows: (1) The developed process to change teachers’ misconceptions consisted of four main steps, i.e., (1.1) self-analysis, (1.2) identification of the differences between the reasonable concepts and the pre-existing concepts, (1.3) understanding of the reasonable concepts, and (1.4) changing the misconceptions. Based on the experts’ opinion, the quality of the components in the developed process was in a high to highest level. (2) Overall, teacher score on the concept of using portfolio after the participation in the developed process was statistically higher than that before the participation at the .01 level. Teachers who participated in the developed process had significantly higher score on the concept of using portfolio than those who did not participate at the .01 level."
['Social Sciences (all)'],"“Everyone else does it”: Influence of colleagues’ cheating and psychological mechanisms on individuals’ cheating in an organization  2021 Kasetsart University.Do people who see other people cheat end up cheating? This research not only answered this question, but also examined the mechanisms regarding how this occurs through the concepts of psychology and Buddhism. The participants were 1,043 employees from across Thailand of a large organization obtained by using the multistage random sampling method. Self-report questionnaires without identity were used. Results of the structural equation model analysis demonstrated that individuals’ cheating in the organization is significantly influenced by colleagues’ cheating, both directly and indirectly, and in which the indirect influence is passed on through fear of ostracism the most, followed by moral disengagement, whereas “Hiri-Ottappa”, or moral shame and moral dread—a Buddhist concept—could significantly inhibit individuals’ propensity to cheat after seeing colleagues cheat."
"['Surgery', 'Orthopedics and Sports Medicine']","Vascularized Toe Joint Transfer for Hypoplastic Thumb Type IV  2021 Lippincott Williams and Wilkins. All rights reserved.Vascularized toe joint transfer can be an alternative treatment for children who have hypoplastic thumb with unstable carpometacarpal joint and refuse thumb ablation with index pollicization. This procedure can reconstruct a 5-digit hand with stable thumb for opposition. As the viable epiphyseal plate is included in this transfer, the potential for future growth can be expected from this type of reconstruction. This article describes details of the surgical procedures. The outcomes of this reconstruction are shown in a 7-year-old girl who presented with hypoplastic thumb type IV. Initially, her thumb was unstable, nonmobile, and had no function. The skin pedicle of this thumb had a diameter of about 3 mm. Preoperative radiography showed floating thumb without first metacarpal bone. The vascularized metatarsophalangeal joint from the opposite second toe was used for her hypoplastic thumb reconstruction. During the procedure, the flail thumb was preserved. The intraoperative bone gap that was needed for reconstruction was 3.5 cm. The artery was anastomosed with common digital artery from the third web space. Two dorsal veins were joined with the subcutaneous vein at the dorsum of the hand. Total operative time was 6 hours. At the 9-month follow-up, this girl achieved a 5-digit hand with stable thumb that had opposition to the tip of her little finger. She can use this hand to perform all activities of daily living without any pain. Both patient and parents were very satisfied with the functional and cosmetic appearance."
